,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID,T1P1LP,T1P2LP,T1P3LP,T1P4LP,T1P5LP,T2P1LP,T2P2LP,T2P3LP,T2P4LP,T2P5LP,T1P1WR,T1P2WR,T1P3WR,T1P4WR,T1P5WR,T2P1WR,T2P2WR,T2P3WR,T2P4WR,T2P5WR,T1P1CM,T1P2CM,T1P3CM,T1P4CM,T1P5CM,T2P1CM,T2P2CM,T2P3CM,T2P4CM,T2P5CM,Team1P1PostChampOccurTimes,Team1P1PostPositiveScore,Team1P1PostNegativeScore,Team1P2PostChampOccurTimes,Team1P2PostPositiveScore,Team1P2PostNegativeScore,Team1P3PostChampOccurTimes,Team1P3PostPositiveScore,Team1P3PostNegativeScore,Team1P4PostChampOccurTimes,Team1P4PostPositiveScore,Team1P4PostNegativeScore,Team1P5PostChampOccurTimes,Team1P5PostPositiveScore,Team1P5PostNegativeScore,Team2P1PostChampOccurTimes,Team2P1PostPositiveScore,Team2P1PostNegativeScore,Team2P2PostChampOccurTimes,Team2P2PostPositiveScore,Team2P2PostNegativeScore,Team2P3PostChampOccurTimes,Team2P3PostPositiveScore,Team2P3PostNegativeScore,Team2P4PostChampOccurTimes,Team2P4PostPositiveScore,Team2P4PostNegativeScore,Team2P5PostChampOccurTimes,Team2P5PostPositiveScore,Team2P5PostNegativeScore,Team1P1CommentChampOccurTimes,Team1P1CommentPositiveScore,Team1P1CommentNegativeScore,Team1P2CommentChampOccurTimes,Team1P2CommentPositiveScore,Team1P2CommentNegativeScore,Team1P3CommentChampOccurTimes,Team1P3CommentPositiveScore,Team1P3CommentNegativeScore,Team1P4CommentChampOccurTimes,Team1P4CommentPositiveScore,Team1P4CommentNegativeScore,Team1P5CommentChampOccurTimes,Team1P5CommentPositiveScore,Team1P5CommentNegativeScore,Team2P1CommentChampOccurTimes,Team2P1CommentPositiveScore,Team2P1CommentNegativeScore,Team2P2CommentChampOccurTimes,Team2P2CommentPositiveScore,Team2P2CommentNegativeScore,Team2P3CommentChampOccurTimes,Team2P3CommentPositiveScore,Team2P3CommentNegativeScore,Team2P4CommentChampOccurTimes,Team2P4CommentPositiveScore,Team2P4CommentNegativeScore,Team2P5CommentChampOccurTimes,Team2P5CommentPositiveScore,Team2P5CommentNegativeScore,T1P1ChampWR,T1P2ChampWR,T1P3ChampWR,T1P4ChampWR,T1P5ChampWR,T2P1ChampWR,T2P2ChampWR,T2P3ChampWR,T2P4ChampWR,T2P5ChampWR
3417,3904389711,Fail,154,350,498,106,157,45,25,126,43,14,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,KU9qmXo9xddr-kq2zM2PofUvcf8vH2ygePCfRjbcIgpnwLM,mOAN60m75PI3nkVT8ieS64PSSIPbbiN8Hk4jLPXvwyvvYcQ,YXqMlMsvElOngICCMv6sVLWi4zT8RtC-8gD0ehFUDHV7_EE,NJPs2SXmj8sIIb9kkqG7T17oraRG4e0BafAE9dXxPEbI8SQ,yTFwIPFruYJCMjeud5iHpXe1dfKozqiIiEZK1rnIrzIG,TIfllDlTAEMZvqBreihav-nZBkoic2mSX_aV235ey697fqY,tXqXqaSdScdwzOd0HRt0elEhSDNSc0rh8sb6j1GbEIYJDJU,DYCeRq7ehfOAD3aQOguo9Pu_MkIJc4rHoQNlgGxWllwt0GM,ZZYfFJnYkuAiYCmZnOW3Nxv5k61GyxQnZOqCZ-I7dnF1wQ8,RY4HGE8DFJNW1xbq-XgCHq2xtI5d3v550ets-ER55lME3kw,200,200,200,200,200,200,200,200,200,616,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.544,0.5073891625615764,1000,1000,1000,1000,1000,1000,1000,1000,1000,26413,16,0.7238717331402542,0.8103818835281743,55,0.8114382622898488,0.9131002091779944,72,0.0,0.5094686368616617,72,0.17866519482239435,0.53661708424731,114,0.4321595585864523,0.8019854887956526,26,0.7475983059924582,0.8354184903749605,107,0.19246245985445767,0.584769714169386,67,0.0,0.5029638220624226,30,0.0,0.51813592271107,81,0.1843823235967885,0.5559736054118086,66,0.6049687896094981,0.0,221,0.2047834969240869,0.0,76,0.0,0.0,95,0.3623008736452029,0.3138811835994968,346,0.0,0.0,119,0.3658172083827717,0.0,223,0.3922478895726558,0.3049262367285691,113,0.001670113195378873,0.0,102,0.2037883908504311,0.0,194,0.0,0.0,0.5129,0.4703,0.4769,0.5094,0.4945,0.5082,0.5135,0.5113,0.4778,0.5283
3343,3880480453,Fail,13,23,202,36,555,27,51,120,117,350,MIDDLE,TOP,DUO_CARRY,JUNGLE,DUO_SUPPORT,TOP,DUO_CARRY,JUNGLE,MIDDLE,DUO_SUPPORT,2rl6TybJwIvz47tDoNn_dVDVXtxIu7iYAJ2xUQG-OvA47uI,nxmwsvjfd4WztgSEkxvIozZg7R_QFhi5xRXSan15ZP3vpyI,euLUoa_9a0IjpCRVO40nvw6mq4vAVc2vtNBvEeC9blmb4tA,6fgpb7QtrvIpncYjTl32T14-5J9vwn8_7FQqeElf0mTMtc2AS8eYavyYhg,feXtT3-lrrYPqgVR-8NwEHwvgpKKLZs23M3mSdd3-gnaC8M,gRo4rxbRLNzFXdHPmG9McuLN8QXn2U_PnQ1hgApJ2e3QQFQT,dL-DnRnrGdzhVNTVSCx5Gkmcb-131R3vS1B5yPu8ToH2ino,RaHlMkncihOg3680uZ7pAV3F3utRYLIrc0B7XGE0FOb6D-o6,X3Lj1ptWxvWLOn76D8CAGtJ21ofbWb_MIywdGwh0sKJjoNvvFN_CZ6TgUg,eiEQpCyDkPueHYFzTm8wEhrHMmK9epRybOGUgNX70kboeQ0m,200,200,200,200,200,200,717,200,200,200,0.544,0.544,0.544,0.544,0.544,0.544,0.5682539682539682,0.544,0.544,0.544,1000,1000,1000,1000,1000,1000,9209,1000,1000,1000,98,0.1300003170967102,0.0,25,0.7314085296962571,0.7895622202535955,50,0.6839281333529431,0.8320459091081852,0,0.0,0.0,32,0.7017161493716032,0.8023075323279311,34,0.7525029638539188,0.7871683276281124,29,0.09752886891365052,0.5186550500916272,158,0.0,0.5269453002185357,55,0.5385229546090831,0.5650070673081933,55,0.8114382622898488,0.9131002091779944,254,0.4230160986998056,0.3528109456037546,63,0.3654517729375051,0.3106402112292005,121,0.0,0.0,0,0.0,0.0,130,0.3743257055013003,0.0,97,0.272602982740099,0.3316075058726521,51,0.3846501031949747,0.0,164,0.3921856661146184,0.0,189,0.40830424607010696,0.0,221,0.2047834969240869,0.0,0.4512,0.5069,0.511,0.4922,0.5346,0.5142,0.5039,0.4491,0.5068,0.4703
4028,3877483963,Fail,145,107,154,3,119,236,412,498,68,64,DUO_CARRY,JUNGLE,JUNGLE,DUO_SUPPORT,MIDDLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,JUNGLE,TOP,DMXiSBtLW549pnO1ZHa0DDYw293jAdnZzDr8dDMpDsLBDVBq,ckhQ8JfjxiYNzZfkBXgazLiT1ose6MeTiaBEdhxu6LY5vH7z,C6fvTx-0h1TBmOwKGUfYGQfC3KD6cU6xqwBGBqRM6guJ3HQ,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,ffT9EkjI3WX---G5bc7S1l4000Setg3S_rSjKG25fK1SWLU,dcqfptwAxb6jDZgTz0CMdvNf704ryyrCoFgpNz1wgd2MSTU,j0eaaSv7JDeq0cVZhtJQsJOhKc6Jmpa_XqcayiCkIc7VoGE,FwBZTJhShG42b4qwNWWELTDKdHkMkcpO-4OntyB6MbVB9Ho7,QMlnbLzP27xd_KNsR2gNwU7iqfHTV8jl2rvwCOfRxN7dIQo,NpS9WECNHkpxgS71T5LMTs0LsAGpq4mcIZA9EMJ652sJLNw,383,626,855,1018,342,1215,579,634,681,724,0.5062082139446036,0.5771428571428572,0.5444444444444444,0.5170842824601367,0.5483870967741935,0.5241691842900302,0.5547445255474452,0.5555555555555556,0.5161290322580645,0.5702005730659025,350897,122899,9512,49521,937308,206873,1184199,30247,20090,63786,0,0.0,0.0,27,0.7815443025119062,0.8916142008653501,16,0.7238717331402542,0.8103818835281743,49,0.3834960968598076,0.5635025443100348,18,0.6415958057279172,0.5626952648162842,122,0.0,0.5233874698964561,181,0.10654889345169066,0.0,72,0.0,0.5094686368616617,239,0.0,0.5063063342396806,0,0.0,0.0,0,0.0,0.0,89,0.08396622191048342,0.0,66,0.6049687896094981,0.0,93,0.3941326760571753,0.3106528071614055,58,0.5485484223062495,0.0,140,0.20670527367204325,0.0,154,0.18673419362664645,0.0,76,0.0,0.0,464,0.0,0.0,0,0.0,0.0,0.5018,0.501,0.5129,0.5129,0.4987,0.4691,0.5061,0.4769,0.5117,0.5123
5319,3900052523,Fail,55,31,29,28,235,35,126,238,25,69,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,774wa1_APDyHv1JQP4wQSG72k7-4MMKlxFOErmaL3oV51dIT,eymzbP0vzTYhIRIWNVvprGlS65xWDSV5mKZ9OCqzRj2RmNs,IGwgsz_ginoZPTvCmkcxAtzfyj92puvR1m0aK_5LMfrw1jjKWSZ0UAOFqQ,rV14j8QL-aHL4sv-EZdqvD7TM461-FZWc5W8FEvdBy7jdpwo,AzN-qT0TK1mifIILuldiUeN3Iwy9zs_71LHOldNxbV836ec,3Vdke8AKGo8tb7pPkbKVfEt_zzwkWgYQWUFOOXmKWkmGwr0,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,pkYqVMHdq4YKRH4XSlUZ6TyI4chG7thIZM7rzoLI5O3Tc3A,JkyaLgWu5xOiyjdQzmh5-whRTv-NtTaQKSG5auaoIlTRgGLjH9aBhgfC6Q,jaBJ8wi2SCH9JQPxT5Uj4L8_i5Iz9E2nUieHbh9kWTLBIEke3Cmg8Hq1Sg,200,200,200,200,200,867,1463,407,200,459,0.544,0.544,0.544,0.544,0.544,0.5491525423728814,0.5967078189300411,0.5120350109409191,0.544,0.5418502202643172,1000,1000,1000,1000,1000,122,26937,168996,1000,1080,54,0.7056267976760864,0.8482383366038159,0,0.0,0.0,70,0.011644140533778978,0.0,15,0.3687362085218015,0.5406560112790364,163,0.18947281526482626,0.5305904004631973,53,0.7588984900626582,0.8441570819151111,67,0.0,0.5029638220624226,88,0.7010335792665896,0.8468294496216426,107,0.19246245985445767,0.584769714169386,16,0.3816450191580731,0.5662271453113091,152,0.4205052633588811,0.3060408908051329,0,0.0,0.0,200,0.0,0.0,41,0.5813658159528942,0.6221502268469179,340,0.5108058018734937,0.0,180,0.0,0.0,113,0.001670113195378873,0.0,209,0.0,0.0,223,0.3922478895726558,0.3049262367285691,21,0.5828113652792078,0.31981389553515943,0.5115,0.5178,0.5086,0.5243,0.5275,0.5114,0.5113,0.5001,0.5135,0.5078
5008,3904734998,Fail,147,154,234,98,523,3,122,117,27,222,DUO_SUPPORT,JUNGLE,TOP,TOP,DUO_CARRY,TOP,JUNGLE,DUO_SUPPORT,JUNGLE,DUO_CARRY,1XO9FHuB5ypdHDeQhyHksJLy4HN1xHQ0PO4u47vJvThLxlw,hl14adzKyEAanJdiXERr4JMSO2B5l8m4Io32atqwptvqXQA,BraqFlXCMHBdo9GYxH04Auv4SXLNVEUe4zxDnW9BFodigsg,DIclbxcUo-NuOarFmAeNNiM1TnkDvaobx4E1D9WZN2cJJjA,PC73Veh7ADt_zasHOVxpsHKHJPC25mAX8A2eL24neO2pIGc,B4Ti0cDjngcYucgXPtyBEt1t0TvvN-W7W7sCK_QhJOd2yss,uktz93n3e4k2xBDoq-RMvkgCq4vuiZdvPq5uMBzxzQiiv28,erc-IdmCnbDogXbvtUjlwAoXyH6Pr8QZgqLBo7tw5pvXKA4v,SoUPHO-T4WKybU_n1cZpJwLULCD4D9pWbFqHnTHTwoMLRa8,J8SIfgdEinCOfKDWmtN78IsL4utWxBBMT3cOjfMQHSE5oNU,311,200,629,200,274,355,623,200,270,299,0.5170068027210885,0.544,0.5363636363636364,0.544,0.5502958579881657,0.5199258572752549,0.5567567567567567,0.544,0.5673076923076923,0.5135135135135135,93857,1000,7574,1000,35642,114880,28133,1000,910332,78410,112,0.0,0.494799265047399,16,0.7238717331402542,0.8103818835281743,111,0.0,0.0,30,0.6902228508306586,0.8639860683824957,19,0.0,0.5081875004419467,49,0.3834960968598076,0.5635025443100348,92,0.6827573418617249,0.8114384347345771,55,0.5385229546090831,0.5650070673081933,34,0.7525029638539188,0.7871683276281124,98,0.0,0.5283605470889952,167,0.43341451104032697,0.3067892302166331,66,0.6049687896094981,0.0,149,0.0,0.0,194,0.4525611878705109,0.6388905203187619,60,0.4085188320584516,0.0,93,0.3941326760571753,0.3106528071614055,234,0.3756133002021708,0.0,189,0.40830424607010696,0.0,97,0.272602982740099,0.3316075058726521,168,0.4425661513325183,0.0,0.4769,0.5129,0.5035,0.5191,0.4687,0.5129,0.5073,0.5068,0.5142,0.5083
4415,3910659871,Win,43,51,54,517,56,875,202,62,60,117,DUO_SUPPORT,DUO_CARRY,TOP,MIDDLE,JUNGLE,TOP,TOP,TOP,JUNGLE,SOLO,oXjoZLbhlxB9LA1CEb5jm5E17xC29P4bNSP-T2UsMJYdJMU-i9IeVezE-g,WH1_m-DU9m1IPZgaQsb_cqkZksCvEcvKUWXfnPH4VGTc86c,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA,69Jz21qKIe3pBsawP9DvDrREsKoUqOCePsDWg8U6ALHYw-4,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,OADVKhD5H7iMdmhl0k02am03Ezgx1M3P5Pvtcqp4B24wTBs,zpMW1s8NRfOwtqRpjoKRCYOXLMEeUouNK6QayUpua_7x8lg,DW0KrehxjfwKoo3i_ovHXwyac3lGYrwmi7IQzZoNhs7zShY,eCZ2kDwiNd7Tdg7aOyUzdSoSyNBXcwZsXuafeAaD3si3_ThF,684,516,891,813,1159,1607,200,558,639,804,0.523728813559322,0.5792349726775956,0.562015503875969,0.5596153846153846,0.529891304347826,0.5739910313901345,0.544,0.5463917525773195,0.5366614664586583,0.529874213836478,5468,18704,2063,131447,43925,25970,1000,2190361,1528122,1128,30,0.0,0.51813592271107,29,0.09752886891365052,0.5186550500916272,42,0.4036766710488692,0.5975934208893194,121,0.36452531762745066,0.5463199644553952,102,0.10814952850341797,0.0,76,0.17620555836221444,0.55410425837447,50,0.6839281333529431,0.8320459091081852,28,0.0,0.509536368090932,39,0.6620894030384396,0.8253852357951607,55,0.5385229546090831,0.5650070673081933,102,0.2037883908504311,0.0,51,0.3846501031949747,0.0,117,0.1962237172750197,0.0,223,0.3719835513050901,0.0,66,0.0,0.0,177,0.0,0.0,121,0.0,0.0,52,0.3812719869950635,0.0,46,0.4615229191291459,0.3368892383265805,189,0.40830424607010696,0.0,0.4778,0.5039,0.5346,0.5016,0.5331,0.5113,0.511,0.5194,0.5268,0.5068
4885,3892256183,Win,18,111,58,56,4,83,110,26,68,5,DUO_CARRY,DUO_SUPPORT,TOP,JUNGLE,MIDDLE,TOP,DUO_CARRY,DUO_SUPPORT,MIDDLE,JUNGLE,1y4n9mFGyONdh1BwkK1JGEG536HjXfieUEPzf7qJns-Lfbk,cnBI_KU0AfkwFswUeSnTZiR-O1RUuZJrFi5-xdLPuPRTGYU,uA9wO_DqeGugMHaCOhohw5LXIbyhXA-mYjNUDrXV0pMmv_g,dJmpRMgfRooo5g0XUT0_BWSL2EX_RwxGC4fOX16ZcMR2d73S,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,NEuYrQvx7NJBKR81S4FxbDD7XAinbcEa4gNDxPi2pc5JqiI,_Brk226NEzPCY4cQ6Vgb4FXAGjkReRe2JPr986VDY-8N8K4,LyEI1_aRl3DV59zOC7-ehGZoPlEJD1S4WG1NICPPVLY10jgzkWNYKAHq7Q,BzIY5usDnYyfpZNa8L6XEYQx5FcshZboxIMClE-aoNVgu75L,LOOQlyWxPkWU1XhTcmXYp7cM7brnXfEIVejebexOL82I,720,445,726,200,699,584,630,1025,1267,433,0.5184331797235023,0.5036443148688047,0.5512367491166078,0.544,0.5122349102773246,0.5467171717171717,0.6370967741935484,0.5374149659863946,0.546142208774584,0.5698324022346368,206784,200280,56156,1000,80381,49220,185948,5352,39533,45182,152,0.0,0.5238573580253415,83,0.0,0.0,141,0.0,0.0,102,0.10814952850341797,0.0,0,0.0,0.0,35,0.6692737263181935,0.6030066856523839,87,0.0,0.50210887339057,17,0.7592182662176048,0.8110681165282321,239,0.0,0.5063063342396806,0,0.0,0.0,144,0.4006421431214565,0.34555457474349377,136,0.20087549964446488,0.0,94,0.23941831706690705,0.3090607872256985,66,0.0,0.0,0,0.0,0.0,146,0.18373045567488924,0.0,108,0.0,0.0,108,0.6157280771134178,0.3045636353554664,464,0.0,0.0,0,0.0,0.0,0.5027,0.5034,0.4974,0.5331,0.4916,0.4766,0.4991,0.5211,0.5117,0.5188
4178,3843611167,Win,266,81,875,9,429,876,40,3,56,15,MIDDLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,TOP,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,_4u1q6Hrwh8vSWH0_uWM3doIM2NOhrvKUyKNzZAbwPQg6dc,o72sHRR2fLTjPd_iMvtuYx-1quupXDJ5eS7mcD_44eDS7lA,uBrOGr6soXe1caHOlklNRlABtKACIAVBUPGambKuNCsnDvg,bMOeuI7fwIj0Jn45yJi9sJawBRuWe_DBx9E2EigZ_mrqQ8aHKTh33OgG2g,bDpDufhY3IvVCgYYjWNxjTOOEtjifRBBTKj7LXpXvL6jayY,VMMrnKvIbQ0Zz7dgau5vPDhyOljmo1B1hETdZbBmtxrDmIw,GD1G6eZe_mM4QJER0ECqh37gj2QfJQxAjXFPy6xNjAlyKFklKJz3k91naw,8Q54Lx-Wd0TucElkqOd35Lqg8h1KGiQl9LZqyFydiYihAiSc,Rrymk-MMAO3U0KhjnItMIzpkzP9JAZVJJPuSAZHTTMH8iB8,699,737,736,974,200,200,200,674,200,540,0.5122349102773246,0.5167224080267558,0.5845070422535211,0.5725490196078431,0.544,0.544,0.544,0.5654008438818565,0.544,0.513595166163142,22065,361410,23420,696319,1000,1000,1000,5372,1000,55579,71,0.3788444016290747,0.5589484150816755,54,0.4904878948045814,0.5520335494018183,76,0.17620555836221444,0.55410425837447,0,0.0,0.0,29,0.0,0.5010108686074978,97,0.17515576663224594,0.5370266553832264,28,0.7485142630079519,0.8330944569372549,49,0.3834960968598076,0.5635025443100348,102,0.10814952850341797,0.0,12,0.37819286740344493,0.5677611944152088,123,0.17275656849251195,0.0,153,0.17745806176755116,0.0,177,0.0,0.0,0,0.0,0.0,61,0.5427195857354693,0.0,94,0.4161272331177136,0.33375515643652376,64,0.6472543657036637,0.0,93,0.3941326760571753,0.3106528071614055,66,0.0,0.0,50,0.6832895706483416,0.6557718979847895,0.5033,0.4785,0.5113,0.5293,0.5042,0.454,0.5141,0.5129,0.5331,0.5184
3404,3911436151,Fail,523,30,266,412,91,80,222,427,234,40,DUO_CARRY,JUNGLE,TOP,DUO_SUPPORT,MIDDLE,MIDDLE,DUO_CARRY,JUNGLE,TOP,DUO_SUPPORT,ehtivuvC2PSFwqfELvGy2sQA4DqR6y4JShPEYNMabslD6os,i6b7z6dqVslukNoSTXORU43tdhqUI0SgJbKw_RQ2DbZiHnA,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,g1SRVEIEzKrBQO0--5MFtVg_SDzbAPn9nOD8VVLUjHO0,47CuqCy-qV_D9Rn5ZuYN7-qp10TVdTGiQxJBtSMx4s-DAQ4,Ls_eI2cVn_OMU0tXBJNKIlNbZmqzgeefrGnx6seCrXuJq30,JqZojivEgZRIjMM94GeIzuBQGqyop-mV6ByEDrv1rTujrwc,RY4HGE8DFJNW1xbq-XgCHq2xtI5d3v550ets-ER55lME3kw,NEuYrQvx7NJBKR81S4FxbDD7XAinbcEa4gNDxPi2pc5JqiI,vsWSBH-oN3nbue9m13J6oog0WBv590A1Yt_77m8qgW3AZtt9GuLuV4y9Mg,618,670,667,508,632,779,636,616,584,200,0.5209003215434084,0.5360824742268041,0.5165562913907285,0.5069637883008357,0.5371287128712872,0.5440251572327044,0.5348837209302325,0.5073891625615764,0.5467171717171717,0.544,53774,11157,327070,504207,154577,9648,110663,1822137,268225,1000,19,0.0,0.5081875004419467,25,0.0,0.5140453577041626,71,0.3788444016290747,0.5589484150816755,181,0.10654889345169066,0.0,53,0.0,0.0,41,0.6770565048508022,0.8327470748889737,98,0.0,0.5283605470889952,28,0.6977148418841155,0.8562377389611268,111,0.0,0.0,28,0.7485142630079519,0.8330944569372549,60,0.4085188320584516,0.0,65,0.3838163845951903,0.0,123,0.17275656849251195,0.0,154,0.18673419362664645,0.0,90,0.17643043472573108,0.0,118,0.0,0.0,168,0.4425661513325183,0.0,78,0.6482750027845268,0.6935387927216369,149,0.0,0.0,64,0.6472543657036637,0.0,0.4687,0.522,0.5033,0.5061,0.5156,0.5229,0.5083,0.5256,0.5035,0.5141
2601,3892327120,Win,266,412,222,875,131,104,3,526,64,145,MIDDLE,DUO_SUPPORT,DUO_CARRY,JUNGLE,JUNGLE,JUNGLE,MIDDLE,SOLO,TOP,JUNGLE,Vbsf8W74eMoaEJtOmd8lwfDkSxNFNu4FRS1wB_wpQ3SZoolTckZUXmhSSA,0VDRc2O6PhoVPHXDwyjjGq3WAKFXgHE2uWi1JTAamuWaymJu,OjIW8HE5HB8O6Kzf12vt4fAqSLjiFHIbeI3-z0GYEFFEA3Q,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,U5VpB39K1__KAd1t1_PgwCESlxe3s-VDzK6OhP5Pul1I4YU,F9FiSui9MpS0jXS66APvHad-2zF7MQuf8U3F6PGEK7V8gi3k,eva_vT6P_USeufdUkbGO6vgf9uubIt9Kpmy-ZdScU3E3r4Q,gsjZdKj4-0z9xR_qGOHM46kWSV0LMWgs1dLanTMDVy2Geo4,uA9wO_DqeGugMHaCOhohw5LXIbyhXA-mYjNUDrXV0pMmv_g,JqZojivEgZRIjMM94GeIzuBQGqyop-mV6ByEDrv1rTujrwc,912,427,808,722,713,823,668,1068,726,636,0.5483870967741935,0.578125,0.5870967741935483,0.5269565217391304,0.5134408602150538,0.5384615384615384,0.5247813411078717,0.5373134328358209,0.5512367491166078,0.5348837209302325,894,2174,27987,9460,12887,17437,176860,18118,3446,285560,71,0.3788444016290747,0.5589484150816755,181,0.10654889345169066,0.0,98,0.0,0.5283605470889952,76,0.17620555836221444,0.55410425837447,44,0.43383081425791203,0.8268476844560809,0,0.0,0.0,49,0.3834960968598076,0.5635025443100348,103,0.0,0.0,0,0.0,0.0,0,0.0,0.0,123,0.17275656849251195,0.0,154,0.18673419362664645,0.0,168,0.4425661513325183,0.0,177,0.0,0.0,153,0.4155801206090004,0.3159859753274298,0,0.0,0.0,93,0.3941326760571753,0.3106528071614055,86,0.40661902225480906,0.6303040044648306,0,0.0,0.0,0,0.0,0.0,0.5033,0.5061,0.5083,0.5113,0.4857,0.4524,0.5129,0.4836,0.5123,0.5018
2888,3905419590,Fail,106,12,18,60,203,121,78,245,58,222,TOP,MIDDLE,SOLO,JUNGLE,MIDDLE,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,aPikoN7VDQ6Ka0FQ6cS2b66NmTfSO5v24YIYnlZQ-T-qspg,1y4n9mFGyONdh1BwkK1JGEG536HjXfieUEPzf7qJns-Lfbk,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,0FrXnZrnU0CJyYKIzKFs35av_bLyCwSlsqEDrFQLrwyLOhv9PaEhytv_bg,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng,HzKugCi1bGxJAIqduW0XnabcLZTiE3fryz3RoyQfaC8QSiE,PbouLFgGekOLIZkIcFFIZrboKTPNjDBeKXtld05r1q1b-iU,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,718,468,720,795,824,1159,797,691,1053,1047,0.5403225806451613,0.5213032581453634,0.5184331797235023,0.5435897435897435,0.5688073394495413,0.529891304347826,0.5665236051502146,0.5911949685534591,0.5380875202593193,0.5167731629392971,35035,309221,206784,141509,205766,124641,720849,1016247,15538,99576,72,0.17866519482239435,0.53661708424731,114,0.0,0.0,152,0.0,0.5238573580253415,39,0.6620894030384396,0.8253852357951607,48,0.6657851639001265,0.8015211369933151,0,0.0,0.0,11,0.6570862775263578,0.5602199129941987,41,0.4135211851285852,0.6188795624709711,141,0.0,0.0,98,0.0,0.5283605470889952,95,0.3623008736452029,0.3138811835994968,78,0.20641328504986986,0.0,144,0.4006421431214565,0.34555457474349377,46,0.4615229191291459,0.3368892383265805,166,0.0,0.0,0,0.0,0.0,103,0.5929337872633244,0.317553678116241,100,0.4671551145007669,0.315243606443529,94,0.23941831706690705,0.3090607872256985,168,0.4425661513325183,0.0,0.5094,0.5015,0.5027,0.5268,0.5016,0.5083,0.5177,0.513,0.4974,0.5083
