,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID
23,3911074019,Fail,360,61,14,111,60,145,7,236,89,25,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,E7KWnTRa3pAS96yBlTBsB05RELOyoAyA06u4cSPGFQWnfR0,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,bsCGV941c_aKa0dNgDG2wG0m_hgUTg_PNsQnMYb1C-dRpGIKCDNqlXe9WQ,FBQnB-k7xIoNUi6Izyy6THLe5aRSRcVWnOYZTbWKfVqjqh9e,pEjOW5T9UfdpXVFgcVGLG40Ac3XrkpS8sU_q2IN8PszcP6Y,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,chNIvvdOR-55LZV43_3vIieGefZIhkaceH2NN1P0AnuEQdB7QkJZe5CsUw
24,3910663845,Fail,201,202,143,234,35,360,79,107,111,157,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2978Fb3zGwrn2FDvqahHGugfoWpadoEVtPZAsLJItrrMH3FJAWSdRbIMbA,Od9ZC5Z9yDJj7_1Vb9pwX_Xnzfp_G7C7FR7cOQNS6rW8iAg,oCK2sCothODw-YavRYK6iGfZrMreEz-PONtNubiPUHQClsk,NEuYrQvx7NJBKR81S4FxbDD7XAinbcEa4gNDxPi2pc5JqiI,cKRLWXX5i8fmnm3gqnlYJp_zm2YVNLswrZ7gXSbDpFIm4Cw,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,8cXAiaR_8YvxiktySYPBy_zvm0xB5fGUiFBexHRFFQcXrxw,DxP1EbpicD2B3Z_oljcOoWkZY_8RUI-Uxq110iXgmEOBgyJd,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,3Qhehun7wtqIj03ckuB0nM7CD24GPZfHprPIiZiqLzfAin8
25,3908250596,Win,412,64,8,222,5,81,68,267,142,92,DUO_SUPPORT,TOP,TOP,DUO_CARRY,JUNGLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,Shw6hmhcLfTbs9qdJffVK6jdBUF8F6vtq5r0DRc3rzOUW-vF,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,Bl3Fr6xW6DspqH1laKTN7enlNhnV0_YoS9iXYlF6OQSAuXCDqUI398TR9A,xOgMIMfnoI6-_jUxwR548F4MARdWtaZKAyCUcLA5EtVkk_03QmYDQ1mBRg,kj6E-QxByVimN9VDRJKkrMrbjvldoOBjMpaPP_er6QLy6ys,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI
26,3908205817,Win,110,412,517,107,518,18,68,14,64,89,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,9BsFJYqRsyLI-g0ibJ-wRP5NuiHPBSE1cY8gWjrfQ6F-BTk,Shw6hmhcLfTbs9qdJffVK6jdBUF8F6vtq5r0DRc3rzOUW-vF,QMlnbLzP27xd_KNsR2gNwU7iqfHTV8jl2rvwCOfRxN7dIQo,37Ca9NsIukcMNG6Caln3Q-iDfIi7vsc7Vs2-gUWqb8eA1S_F,ffkLInBalxkHvTtLzhaGyqNuiCg9NJs5oVhPJ-aGFumy,osha311xkdMeemUk6Ceiadxabbm2ADKEdhEaXJMSHeR5YBM,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,7FrDnT8j9iNnIuKx8tjCmYC8dd1mWFB24MTAy58FFtmhtg4
27,3907282338,Win,202,25,246,887,43,40,517,240,203,222,DUO_CARRY,JUNGLE,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,MIDDLE,TOP,TOP,DUO_CARRY,wbFeA3wQVsTtY9yioACPzHlo6FMetdXqQyqsuAze1MS8dxE,5uAfQfiXuaiPr26DdcZrVx1asXHxVMLGUnpQAv7uwuL66D4,69Jz21qKIe3pBsawP9DvDrREsKoUqOCePsDWg8U6ALHYw-4,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,U29WTf4uqaJW9i1nK-TLhNaMdW1ut0kh3_fpl_Sk0D3WvwQ,h8r9f0gI-x5VO8G4kgIzCsfhAUJSdCMe1vLWBVw6_4oN-j1o,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,ySgVoywEXhJM_9ggbsavgCmnMBYYKYkS5JHb85upAi9YFBk,ft6xHf_s_12OarY8Ai4iGtgL2_CBb2fqXSicUW5746bdhEdVX-epG5JH8w
28,3907208571,Win,110,147,517,266,203,875,360,240,497,68,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,K9H3CAILOyMW9fvcykgqQgpFWEpEfQbvjnXY-ZvVutVmyNE,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,69Jz21qKIe3pBsawP9DvDrREsKoUqOCePsDWg8U6ALHYw-4,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA,Kx7l6hqndnP1sSOCurvyBLyyiGvLn8lP6DIqig9olEW7wNU,bGQiRA7YtuPH1MKc0j8AsCRJzEiFXiyRqbqTQolmAM3uArygYo_XMow9Fg,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng
29,3907213436,Win,126,517,35,26,21,421,103,39,18,89,TOP,MIDDLE,JUNGLE,MIDDLE,MIDDLE,JUNGLE,MIDDLE,TOP,JUNGLE,SOLO,dnhivI56itA4a_q7qaphdELXNlQZo7LHvfltwoBhhPvAJYY,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,JiSNrjEMeNCJn6Wi21RXKepPDVPxQ7R8Q3-nETFIKBgA0Ns,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng,uE1XFRErqUPenwzp8Uu47jNBHil6AxAw3PTSnuCGX7hk1ao,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA,Cvl7RB-YBB-p7Kh-keMaYjtISvw0etwGgSMS5k4rfKdqdh6j,PKfiz5COAx_n6oO9WH0G95NQ_BJsunXgkOuEGFpZZ9UiPA0
30,3905979739,Win,92,69,31,497,110,43,222,68,6,84,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,SOLO,JUNGLE,JUNGLE,TOP,MIDDLE,Uy1wO4c_476yN9rZk37-x4NOsNIYzSOkX6AhzKyDrAshAEZ4,X2aSM19xkwY6UiETCwgch0aNcRoXEhzdSpcZ9Qrf5kHRuvPg,e32Nku_7zDVK10iyS9WPwzZ25-rH4JuyLl0UleOGf9tWa18,r6WV9CI0N6UnQ7nxodugooy4qQ38RQpPrGnQ3CGufiEvWvvR,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,D09TkpBn_zzUvccDSH5HpSNtY89hJ02PwR1LD0rfxWzrqOc,eT2uNJDq133eif4unABwUOd_TfV1Mdgn9xksWwDpG-P6_q4,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,pdT0Lw4Z3Oj4qSR25QAdjzhbe_KQt1MweKR6OAFMKYhEyqA
31,3905750920,Fail,84,56,201,76,22,64,145,117,25,234,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,JUNGLE,3vIZHVocumduezrH7GSgiaEPAmpQn9kOIfAF-7mC_eUDfJiy,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,vRvzLRT2lxMSTRj6Xs4A_1qM_1nxcDG74Hv543Y47g4BMDaiYGzfncONeQ,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,FwBZTJhShG42b4qwNWWELTDKdHkMkcpO-4OntyB6MbVB9Ho7,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,kszVnof2Gi2iA0K6KdVjCNSgVG3nCvCwigl7_WqzBgQOtx-U,ObTKdshGNW_OeuomU2mv76gEu1faFHZ5VDscYtORBfguRD0
32,3905613685,Win,68,75,81,26,64,131,222,412,114,203,JUNGLE,TOP,DUO_CARRY,DUO_SUPPORT,TOP,MIDDLE,SOLO,JUNGLE,TOP,JUNGLE,E7KWnTRa3pAS96yBlTBsB05RELOyoAyA06u4cSPGFQWnfR0,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,jLLR8LmTSTkujpZX9CRQPIBZY_qRoZyp_gtbpkywotXDNxbl,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,3vIZHVocumduezrH7GSgiaEPAmpQn9kOIfAF-7mC_eUDfJiy,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,LyEI1_aRl3DV59zOC7-ehGZoPlEJD1S4WG1NICPPVLY10jgzkWNYKAHq7Q,Dwh4d034c_F0q-FiwOqolpKhxM3uWEwEoZ_eGl6FJNuxA38,RyClDPap4uFwjlIyonCR7BslrcNofTAcwylaZ1vRobs5eHNX
33,3905488023,Win,203,517,254,267,127,79,238,26,85,22,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,fE0bF9E85lC4yVRC483mGsKtC4TUm5Vk8E3wAx5XfZQMEEcp,jLLR8LmTSTkujpZX9CRQPIBZY_qRoZyp_gtbpkywotXDNxbl,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,LyEI1_aRl3DV59zOC7-ehGZoPlEJD1S4WG1NICPPVLY10jgzkWNYKAHq7Q,xI32nNVSyo5bdmIR7Ij0Rl_5oz8mF4nFQt-EINhjYkWG5yc,RyClDPap4uFwjlIyonCR7BslrcNofTAcwylaZ1vRobs5eHNX,3vIZHVocumduezrH7GSgiaEPAmpQn9kOIfAF-7mC_eUDfJiy,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,eT2uNJDq133eif4unABwUOd_TfV1Mdgn9xksWwDpG-P6_q4,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw
34,3905473914,Fail,41,78,67,60,245,39,110,127,235,25,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,HzKugCi1bGxJAIqduW0XnabcLZTiE3fryz3RoyQfaC8QSiE,uV0R8s6m8vqkojYCMxfQqtQUufvs9oZfFDaj9FMMqcoKgdg,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,PbouLFgGekOLIZkIcFFIZrboKTPNjDBeKXtld05r1q1b-iU,528k71veVxTi8dsvQpUB9-RrfyZSbzRap7QzYE6ts1c4Ozin,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xI32nNVSyo5bdmIR7Ij0Rl_5oz8mF4nFQt-EINhjYkWG5yc,3Ue1lBRU3A4px-aOV92yBI_b6UxfwGJBKp-hjq17XItK5kA,H5wtOj2vvYNT9alCks8ozF-OA91pFHG3naaUrADOJ2f6X8k
35,3905399078,Fail,117,875,203,51,412,41,887,223,141,235,MIDDLE,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,JUNGLE,DUO_SUPPORT,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,Vik3HgmBfVyz1QB2rw_tXrKJCAp3JhlOkaosHLWZ9Dj3-Srv_ZyBwoZmLA,Kx7l6hqndnP1sSOCurvyBLyyiGvLn8lP6DIqig9olEW7wNU,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,37Ca9NsIukcMNG6Caln3Q-iDfIi7vsc7Vs2-gUWqb8eA1S_F,am2ofVW1k-ZwfszS8dGSx4uDABBdYtVGXNgw0C_K0RrwT8U,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,Bl3Fr6xW6DspqH1laKTN7enlNhnV0_YoS9iXYlF6OQSAuXCDqUI398TR9A,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw
36,3904591208,Fail,18,20,887,12,38,517,15,80,518,875,MIDDLE,JUNGLE,TOP,SOLO,MIDDLE,JUNGLE,MIDDLE,MIDDLE,SOLO,TOP,ac7-9zRTVNtpHWc1F_vHlGPjE9_JCWpTr2mjhZ9_p5b0UWo,h8r9f0gI-x5VO8G4kgIzCsfhAUJSdCMe1vLWBVw6_4oN-j1o,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,aPikoN7VDQ6Ka0FQ6cS2b66NmTfSO5v24YIYnlZQ-T-qspg,JOEon9mWLLdA4bhh8eF7XGjxzM9mSEk7V2f9l9OdIqm8PuQvfZ5lODW0WQ,C6fvTx-0h1TBmOwKGUfYGQfC3KD6cU6xqwBGBqRM6guJ3HQ,xYpkxHGwriYUQj2FzV3R6OlLVoS6ri9EMp53rPf_YSr70Iev,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,eyJuLw4nuv6fTIM7jvogbhJmbEKX9Z2hGclvWSXk-0C-tpo,dyLFybdpvE_5h5OgCD6_OryXtu8gzFUxcNGTb1-lqpwORG4
37,3904485287,Fail,33,96,43,84,777,236,117,41,517,145,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,MIDDLE,DUO_SUPPORT,JUNGLE,JUNGLE,DUO_CARRY,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,aPikoN7VDQ6Ka0FQ6cS2b66NmTfSO5v24YIYnlZQ-T-qspg,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA,TteAC3Wv_Sx2JmMd7rzseqOM_l1E6feZNWlhqznjrv670iQ,1y4n9mFGyONdh1BwkK1JGEG536HjXfieUEPzf7qJns-Lfbk,idjOe1HsYBJt3iiy5TUMjgQBMUmy-CMZ6jm4GiTOTbEG1SM,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,C6fvTx-0h1TBmOwKGUfYGQfC3KD6cU6xqwBGBqRM6guJ3HQ,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM
38,3904305206,Fail,105,79,114,22,201,412,64,131,236,18,MIDDLE,JUNGLE,MIDDLE,SOLO,MIDDLE,DUO_SUPPORT,JUNGLE,JUNGLE,MIDDLE,DUO_CARRY,bh279fXmez5k6vC7L8B0m4zENnwj7jKhCseC_fa034YueCA,C6fvTx-0h1TBmOwKGUfYGQfC3KD6cU6xqwBGBqRM6guJ3HQ,VE3IIeGN9nCYQiz8-zI0vA37n6t0INWDSGXEyz3GaOhJKQvJ,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,2978Fb3zGwrn2FDvqahHGugfoWpadoEVtPZAsLJItrrMH3FJAWSdRbIMbA,gXbiby3jTJu2jcn7mYOH-QsZFTVzfZkqyAYdgv4r-y5_pX0,glefbPo-mucB18w4u9H_oVkXSHVYlMk4Qx_pxz1QGSh0QEY,oBvIEcx0lgyczj0b8nZGmtRtLHLKWWHnjfPkQ3CHhzEwKNk,FR9__lCvDluoHjGKNjMGAlcKu7LlPXzTEkej71jf5Oc05fwmqrDD3kuW-Q
39,3904209126,Win,58,64,110,84,412,3,234,106,497,523,TOP,JUNGLE,DUO_CARRY,MIDDLE,DUO_SUPPORT,MIDDLE,JUNGLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,bEO4MrOPzJUIfgXGdwnpJ8l6PJuDsnWsghtIOUJt-X6alfI,5uAfQfiXuaiPr26DdcZrVx1asXHxVMLGUnpQAv7uwuL66D4,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,FcINgbZboarcz-5ilYlTItAVcxd8vuNb0uKcuyoZ47jTi1E,_4u1q6Hrwh8vSWH0_uWM3doIM2NOhrvKUyKNzZAbwPQg6dc,DT71iNpFV-UoWQ6oIkLZhODyZ_0hZyMmAxE05ZrzH_a-eCY,Bl3Fr6xW6DspqH1laKTN7enlNhnV0_YoS9iXYlF6OQSAuXCDqUI398TR9A,ccLnCSxgjV-i7ouk0mPX2zgES0tSJtUs_PnF_gz7Bx4u2hU,KjHvQ_p89UMLxiybjcrCs_Is0ey3vL9a10CouI_ZT4T_61M,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw
40,3902762990,Fail,110,26,203,61,875,58,121,142,222,350,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,WH1_m-DU9m1IPZgaQsb_cqkZksCvEcvKUWXfnPH4VGTc86c,XFK5D532a7MqjbcWVk5y4tYUdp13I3qs4jiDdammaDTbBxo,ltrKKv4B3q3iskjsuJwghpSH87JgLjWazQ4n6RxdzOJ3Km8,NG2b4iAewedUr5zveUF-0H5DwsNcyGEmrERYMzUOMNucQfE,xNBnhNF939oNczMolgCEBK-dc8vU7l0XzKOPw0_HMucQ0syf,LL2KpBPzEZ4LhFJCT0ntXVTBEGFL8yLrs1rNAXs9weMVI346s_2X7fz4UA,W-urTBDAS0ytNxFjHPQcpUiNsDDGjbTFjzRMUcH78BkMTy8,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE
41,3902226511,Fail,203,21,64,61,235,43,202,39,25,164,JUNGLE,DUO_CARRY,TOP,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,DUO_CARRY,MIDDLE,JUNGLE,TOP,Q0HW8RsWjIc13CV6hBGcQAz885bZ_cWdGqdq8fbg9HbrNpE,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,G3YLQuPmpEmNXXiooZbc8iCnVWpA7OQ1msbDmAuCz31kZubi,erc-IdmCnbDogXbvtUjlwAoXyH6Pr8QZgqLBo7tw5pvXKA4v,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE,DMXiSBtLW549pnO1ZHa0DDYw293jAdnZzDr8dDMpDsLBDVBq,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,hjZiwXNO93HDpPN2oQ-CDO3qvHnZtL_ZvstKdT5L0ij7JVI,or43WACnvJmttEKlSSiR866dNBtKAP2nIZfSX4lQNO2zaYBL
42,3902060313,Fail,26,121,64,360,62,74,18,57,127,104,DUO_SUPPORT,JUNGLE,TOP,DUO_CARRY,MIDDLE,TOP,DUO_CARRY,DUO_SUPPORT,MIDDLE,JUNGLE,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,TDWBIJVjatC1qkAZP9Ja0rtIzoxgqNLz74JLVywup2W7QdWq,AvvU98h1JO3txItGxHesqbOS0jiMt9K-Y2Z-cwgzhRoveJY,XerzCfwsjF8Sw6FN6k5isg4yQenliKEuCVeUmdg4oE4raE8,a1EQKtujSdWhGi3xY08Kq0y7aPTda3gXwTCcuelRcqvTHyU,hLJcu7aZLOEVy740sXccsFXOO9OFd87qJPKaigLrjYrLLOg,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,cnBI_KU0AfkwFswUeSnTZiR-O1RUuZJrFi5-xdLPuPRTGYU,TLCtFgmMWCI6P8vtcoV_o8j-5z0WMlMRwsGMHL4dhOZzzys,hE3xumxMvmlTagixb4zcNMjBHPjlAFARBAzrPNhrJAkBdXI
43,3902023781,Win,110,126,517,20,432,117,56,222,76,84,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1y4n9mFGyONdh1BwkK1JGEG536HjXfieUEPzf7qJns-Lfbk,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,XFK5D532a7MqjbcWVk5y4tYUdp13I3qs4jiDdammaDTbBxo,1iEwKpSek2Q5BjvN4gkBIjGXuHXFj6XJXZmemLRHer_EZ50,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,xagLXWFLLcLUmfixZ8T1xXrxJK4-HFPdxiRdyFXViySgV7s,dyLFybdpvE_5h5OgCD6_OryXtu8gzFUxcNGTb1-lqpwORG4,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA
44,3901936822,Fail,56,203,84,111,498,126,145,79,526,517,MIDDLE,JUNGLE,TOP,DUO_SUPPORT,DUO_CARRY,TOP,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,LL2KpBPzEZ4LhFJCT0ntXVTBEGFL8yLrs1rNAXs9weMVI346s_2X7fz4UA,LNsx_zz71BDl1zda3W5t3nVFX4DGlLRBjNZiKo4nsRPQ0d4,FR9__lCvDluoHjGKNjMGAlcKu7LlPXzTEkej71jf5Oc05fwmqrDD3kuW-Q,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,ti9vPrpTgw_Wmw4tdpBwSPgK5ImGoNBc8936waWtllUMEXS3aZdH8t6EDg,FJMQ1CnK5_E5H2CI2BwMcnjxdDBiYRVocxX5uyiD-xOTyZ5tepK5w34BFw,h8r9f0gI-x5VO8G4kgIzCsfhAUJSdCMe1vLWBVw6_4oN-j1o,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA
45,3899179716,Win,77,875,526,887,360,412,76,126,222,777,JUNGLE,TOP,DUO_SUPPORT,MIDDLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,TOP,DUO_CARRY,MIDDLE,ySgVoywEXhJM_9ggbsavgCmnMBYYKYkS5JHb85upAi9YFBk,Vik3HgmBfVyz1QB2rw_tXrKJCAp3JhlOkaosHLWZ9Dj3-Srv_ZyBwoZmLA,8jSnoTEKhzE7RAjTpsfEf62RiPpII__WJR6ww0GJyRHuGBc,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,Bl3Fr6xW6DspqH1laKTN7enlNhnV0_YoS9iXYlF6OQSAuXCDqUI398TR9A,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,ac7-9zRTVNtpHWc1F_vHlGPjE9_JCWpTr2mjhZ9_p5b0UWo,zVdObxUZ8Z1ZxGm7gP9clnNqsJqbentdwkxiB5CSXPgdMYzQ
