champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate,position
Jinx,Xayah,222,498,2.68,2.48,0.4614,0.5386,0.47100000000000003,0.449,17906.0,16857.0,0 days 00:16:48,0 days 00:17:22,0.5487,0.4513,0.5083,0.4769,0.2215,0.0289,0.0857,0.0009,bottom
Kog'Maw,Tahm Kench,96,223,2.29,2.54,0.3993,0.6007,0.485,0.446,25679.0,8356.0,0 days 00:17:18,0 days 00:17:06,0.5092,0.4908,0.4997,0.5429,0.0264,0.0098,0.0025,0.0023,bottom
Senna,Vayne,235,67,2.91,2.09,0.5154,0.4846,0.517,0.43200000000000005,17896.0,16944.0,0 days 00:17:57,0 days 00:17:51,0.5151,0.4849,0.4795,0.5094,0.0107,0.1034,0.2869,0.0528,bottom
Swain,Tristana,50,18,2.87,2.27,0.5201,0.4799,0.529,0.462,20795.0,18386.0,0 days 00:16:57,0 days 00:18:00,0.5236,0.4764,0.5593,0.5021,0.012,0.0967,0.0096,0.0502,bottom
Swain,Caitlyn,50,51,2.95,2.12,0.5976,0.4024,0.508,0.446,19978.0,18374.0,0 days 00:16:43,0 days 00:17:47,0.5367,0.4633,0.5593,0.5039,0.012,0.0868,0.0096,0.011000000000000001,bottom
Vayne,Sivir,67,15,2.2,2.58,0.5213,0.4787,0.428,0.469,17164.0,18758.0,0 days 00:16:30,0 days 00:18:27,0.5134,0.4866,0.5094,0.5184,0.1034,0.0371,0.0528,0.012,bottom
Kai'Sa,Jhin,145,202,2.51,2.89,0.5033,0.4967,0.46399999999999997,0.488,17341.0,16915.0,0 days 00:17:35,0 days 00:17:51,0.5003,0.4997,0.5018,0.511,0.3738,0.1309,0.0619,0.0033,bottom
Kog'Maw,Xayah,96,498,2.39,2.4,0.4509,0.5491,0.48700000000000004,0.444,23885.0,17663.0,0 days 00:17:07,0 days 00:17:38,0.5556,0.4444,0.4997,0.4769,0.0264,0.0289,0.0025,0.0009,bottom
Senna,Caitlyn,235,51,2.98,2.39,0.4374,0.5626,0.503,0.444,16024.0,17979.0,0 days 00:15:48,0 days 00:18:35,0.5062,0.4938,0.4795,0.5039,0.0107,0.0868,0.2869,0.011000000000000001,bottom
Varus,Sivir,110,15,2.33,2.62,0.541,0.45899999999999996,0.43799999999999994,0.446,18289.0,18363.0,0 days 00:17:09,0 days 00:18:30,0.4674,0.5326,0.4991,0.5184,0.0774,0.0371,0.0151,0.012,bottom
Jinx,Kai'Sa,222,145,2.52,2.78,0.4466,0.5534,0.475,0.47700000000000004,17692.0,17026.0,0 days 00:17:19,0 days 00:16:40,0.5083,0.4917,0.5083,0.5018,0.2215,0.3738,0.0857,0.0619,bottom
Samira,Caitlyn,360,51,2.44,2.31,0.5482,0.4518,0.474,0.462,17281.0,17962.0,0 days 00:15:46,0 days 00:17:30,0.4991,0.5009,0.4991,0.5039,0.2017,0.0868,0.6463,0.011000000000000001,bottom
Vayne,Kai'Sa,67,145,2.23,2.63,0.4589,0.5411,0.452,0.486,17308.0,18036.0,0 days 00:17:09,0 days 00:17:42,0.5089,0.4911,0.5094,0.5018,0.1034,0.3738,0.0528,0.0619,bottom
Twitch,Samira,29,360,2.55,2.18,0.5255,0.4745,0.521,0.46799999999999997,19595.0,17379.0,0 days 00:17:08,0 days 00:17:34,0.5053,0.4947,0.5086,0.4991,0.0151,0.2017,0.0014,0.6463,bottom
Jhin,Kai'Sa,202,145,2.89,2.51,0.4969,0.5031,0.488,0.46399999999999997,16919.0,17341.0,0 days 00:17:51,0 days 00:17:35,0.4998,0.5002,0.511,0.5018,0.1309,0.3738,0.0033,0.0619,bottom
Kai'Sa,Twitch,145,29,2.35,2.57,0.4592,0.5408,0.46299999999999997,0.506,16902.0,20054.0,0 days 00:17:38,0 days 00:17:24,0.4942,0.5058,0.5018,0.5086,0.3738,0.0151,0.0619,0.0014,bottom
Ashe,Senna,22,235,2.52,2.63,0.526,0.474,0.47,0.491,16829.0,15842.0,0 days 00:18:20,0 days 00:17:18,0.526,0.474,0.5115,0.4795,0.0531,0.0107,0.0017,0.2869,bottom
Twitch,Sivir,29,15,2.64,2.29,0.6274,0.3726,0.495,0.44799999999999995,21145.0,17514.0,0 days 00:16:56,0 days 00:18:16,0.4992,0.5008,0.5086,0.5184,0.0151,0.0371,0.0014,0.012,bottom
Draven,Aphelios,119,523,2.44,2.02,0.5143,0.4857,0.46299999999999997,0.43700000000000006,18107.0,16206.0,0 days 00:16:33,0 days 00:16:33,0.5342,0.4658,0.4987,0.4687,0.0193,0.0365,0.0035,0.0039,bottom
Jinx,Ezreal,222,81,2.51,2.49,0.4742,0.5258,0.45799999999999996,0.451,17590.0,21207.0,0 days 00:17:03,0 days 00:17:02,0.5133,0.4867,0.5083,0.4785,0.2215,0.2779,0.0857,0.0323,bottom
Yasuo,Tahm Kench,157,223,1.83,3.02,0.3853,0.6147,0.44799999999999995,0.502,16603.0,11645.0,0 days 00:16:34,0 days 00:16:54,0.4098,0.5902,0.4872,0.5429,0.0075,0.0098,0.1144,0.0023,bottom
Kog'Maw,Kai'Sa,96,145,2.25,2.6,0.4813,0.5187,0.488,0.47200000000000003,22772.0,17022.0,0 days 00:18:01,0 days 00:17:12,0.4979,0.5021,0.4997,0.5018,0.0264,0.3738,0.0025,0.0619,bottom
Jinx,Miss Fortune,222,21,2.47,2.53,0.4707,0.5293,0.457,0.47200000000000003,17052.0,18307.0,0 days 00:16:46,0 days 00:17:13,0.499,0.501,0.5083,0.5107,0.2215,0.0356,0.0857,0.0012,bottom
Vayne,Ashe,67,22,2.09,2.51,0.4849,0.5151,0.434,0.48200000000000004,16289.0,17235.0,0 days 00:16:44,0 days 00:18:08,0.4861,0.5139,0.5094,0.5115,0.1034,0.0531,0.0528,0.0017,bottom
Caitlyn,Sivir,51,15,2.26,2.85,0.4807,0.5193,0.41700000000000004,0.46,16847.0,19157.0,0 days 00:17:08,0 days 00:17:28,0.4805,0.5195,0.5039,0.5184,0.0868,0.0371,0.011000000000000001,0.012,bottom
Xayah,Miss Fortune,498,21,2.39,2.5,0.5328,0.4672,0.44,0.46399999999999997,17130.0,18780.0,0 days 00:17:41,0 days 00:17:12,0.4513,0.5487,0.4769,0.5107,0.0289,0.0356,0.0009,0.0012,bottom
Samira,Kai'Sa,360,145,2.47,2.49,0.5215,0.4785,0.495,0.486,18532.0,17394.0,0 days 00:17:24,0 days 00:16:56,0.5198,0.4802,0.4991,0.5018,0.2017,0.3738,0.6463,0.0619,bottom
Ezreal,Draven,81,119,2.41,2.22,0.4951,0.5049,0.452,0.441,20663.0,18425.0,0 days 00:16:57,0 days 00:17:25,0.4934,0.5066,0.4785,0.4987,0.2779,0.0193,0.0323,0.0035,bottom
Twitch,Kai'Sa,29,145,2.58,2.34,0.5425,0.4575,0.507,0.46299999999999997,20120.0,16901.0,0 days 00:17:25,0 days 00:17:38,0.508,0.49200000000000005,0.5086,0.5018,0.0151,0.3738,0.0014,0.0619,bottom
Jhin,Aphelios,202,523,3.32,1.92,0.5715,0.4285,0.505,0.428,17148.0,17227.0,0 days 00:16:52,0 days 00:17:36,0.5365,0.4635,0.511,0.4687,0.1309,0.0365,0.0033,0.0039,bottom
Caitlyn,Kog'Maw,51,96,2.47,2.28,0.5405,0.4595,0.444,0.457,17809.0,21387.0,0 days 00:18:24,0 days 00:16:12,0.5192,0.4808,0.5039,0.4997,0.0868,0.0264,0.011000000000000001,0.0025,bottom
Tahm Kench,Aphelios,223,523,2.98,2.11,0.5660000000000001,0.434,0.447,0.461,8550.0,19818.0,0 days 00:16:11,0 days 00:17:18,0.5714,0.4286,0.5429,0.4687,0.0098,0.0365,0.0023,0.0039,bottom
Sivir,Kog'Maw,15,96,2.72,2.15,0.5049,0.4951,0.462,0.445,19349.0,21691.0,0 days 00:18:26,0 days 00:17:09,0.5206,0.4794,0.5184,0.4997,0.0371,0.0264,0.012,0.0025,bottom
Miss Fortune,Samira,21,360,2.39,2.3,0.4743,0.5257,0.494,0.475,18978.0,17646.0,0 days 00:17:31,0 days 00:16:43,0.5101,0.4899,0.5107,0.4991,0.0356,0.2017,0.0012,0.6463,bottom
Kai'Sa,Xayah,145,498,2.63,2.51,0.4785,0.5215,0.47100000000000003,0.461,17574.0,17729.0,0 days 00:16:38,0 days 00:17:58,0.5156,0.4844,0.5018,0.4769,0.3738,0.0289,0.0619,0.0009,bottom
Draven,Jinx,119,222,2.31,2.53,0.5293,0.4707,0.45299999999999996,0.48,18232.0,17173.0,0 days 00:17:01,0 days 00:16:38,0.4823,0.5177,0.4987,0.5083,0.0193,0.2215,0.0035,0.0857,bottom
Varus,Xayah,110,498,2.59,2.28,0.5203,0.4797,0.473,0.426,19491.0,16161.0,0 days 00:17:28,0 days 00:17:40,0.5249,0.4751,0.4991,0.4769,0.0774,0.0289,0.0151,0.0009,bottom
Twitch,Ashe,29,22,2.58,2.09,0.6026,0.3974,0.49700000000000005,0.449,19902.0,15229.0,0 days 00:17:34,0 days 00:17:33,0.5298,0.4702,0.5086,0.5115,0.0151,0.0531,0.0014,0.0017,bottom
Draven,Kog'Maw,119,96,2.17,2.31,0.4915,0.5085,0.455,0.48200000000000004,17950.0,22292.0,0 days 00:17:28,0 days 00:17:47,0.4702,0.5298,0.4987,0.4997,0.0193,0.0264,0.0035,0.0025,bottom
Xayah,Swain,498,50,2.04,3.12,0.4352,0.5648,0.43700000000000006,0.536,19255.0,22544.0,0 days 00:18:29,0 days 00:17:34,0.4121,0.5879,0.4769,0.5593,0.0289,0.012,0.0009,0.0096,bottom
Kog'Maw,Tristana,96,18,2.26,2.54,0.4671,0.5329,0.48100000000000004,0.47,22214.0,17498.0,0 days 00:16:54,0 days 00:17:46,0.519,0.48100000000000004,0.4997,0.5021,0.0264,0.0967,0.0025,0.0502,bottom
Sivir,Miss Fortune,15,21,2.71,2.29,0.4989,0.5011,0.45899999999999996,0.44299999999999995,18743.0,17533.0,0 days 00:18:06,0 days 00:16:57,0.5211,0.4789,0.5184,0.5107,0.0371,0.0356,0.012,0.0012,bottom
Aphelios,Kog'Maw,523,96,1.96,2.53,0.4698,0.5302,0.434,0.506,16716.0,22356.0,0 days 00:17:47,0 days 00:16:55,0.4417,0.5583,0.4687,0.4997,0.0365,0.0264,0.0039,0.0025,bottom
Varus,Kai'Sa,110,145,2.45,2.46,0.5142,0.4858,0.47600000000000003,0.46,19290.0,16649.0,0 days 00:17:57,0 days 00:16:58,0.5005,0.4995,0.4991,0.5018,0.0774,0.3738,0.0151,0.0619,bottom
Kog'Maw,Draven,96,119,2.31,2.17,0.5073,0.4927,0.48200000000000004,0.455,22255.0,17930.0,0 days 00:17:46,0 days 00:17:28,0.5281,0.4719,0.4997,0.4987,0.0264,0.0193,0.0025,0.0035,bottom
Tristana,Senna,18,235,2.68,2.56,0.6099,0.3901,0.47200000000000003,0.493,18099.0,15618.0,0 days 00:18:30,0 days 00:15:51,0.5238,0.4762,0.5021,0.4795,0.0967,0.0107,0.0502,0.2869,bottom
Kai'Sa,Tahm Kench,145,223,2.49,2.75,0.4256,0.5744,0.466,0.439,17555.0,8945.0,0 days 00:16:24,0 days 00:17:46,0.4491,0.5509,0.5018,0.5429,0.3738,0.0098,0.0619,0.0023,bottom
Kog'Maw,Ezreal,96,81,2.24,2.39,0.4891,0.5109,0.46299999999999997,0.442,22128.0,21169.0,0 days 00:17:45,0 days 00:17:45,0.5053,0.4947,0.4997,0.4785,0.0264,0.2779,0.0025,0.0323,bottom
Tristana,Lucian,18,236,2.43,2.35,0.4835,0.5165,0.457,0.466,17918.0,18529.0,0 days 00:17:06,0 days 00:17:05,0.521,0.479,0.5021,0.4691,0.0967,0.0479,0.0502,0.0429,bottom
Xayah,Varus,498,110,2.29,2.59,0.4813,0.5187,0.42700000000000005,0.473,16214.0,19555.0,0 days 00:17:39,0 days 00:17:28,0.4758,0.5242,0.4769,0.4991,0.0289,0.0774,0.0009,0.0151,bottom
Draven,Vayne,119,67,2.17,2.24,0.5256,0.4744,0.45799999999999996,0.447,19186.0,16489.0,0 days 00:17:51,0 days 00:16:23,0.4819,0.5181,0.4987,0.5094,0.0193,0.1034,0.0035,0.0528,bottom
Jhin,Miss Fortune,202,21,3.07,2.24,0.5453,0.4547,0.48200000000000004,0.449,16943.0,17844.0,0 days 00:17:28,0 days 00:17:56,0.5183,0.4817,0.511,0.5107,0.1309,0.0356,0.0033,0.0012,bottom
Miss Fortune,Swain,21,50,2.19,2.76,0.4279,0.5721,0.479,0.502,19492.0,20371.0,0 days 00:18:08,0 days 00:17:23,0.4593,0.5407,0.5107,0.5593,0.0356,0.012,0.0012,0.0096,bottom
Yasuo,Senna,157,235,1.7,3.01,0.4893,0.5107,0.43700000000000006,0.5429999999999999,16423.0,19631.0,0 days 00:18:47,0 days 00:16:59,0.4568,0.5432,0.4872,0.4795,0.0075,0.0107,0.1144,0.2869,bottom
Kalista,Jhin,429,202,2.18,2.97,0.49,0.51,0.456,0.501,16642.0,17627.0,0 days 00:17:37,0 days 00:16:54,0.4906,0.5094,0.5042,0.511,0.0196,0.1309,0.0029,0.0033,bottom
Caitlyn,Jinx,51,222,2.51,2.61,0.5282,0.4718,0.445,0.45899999999999996,17605.0,17125.0,0 days 00:17:23,0 days 00:15:51,0.4972,0.5028,0.5039,0.5083,0.0868,0.2215,0.011000000000000001,0.0857,bottom
Aphelios,Vayne,523,67,2.1,2.44,0.4916,0.5084,0.45799999999999996,0.45799999999999996,18662.0,16955.0,0 days 00:17:59,0 days 00:15:56,0.4723,0.5277,0.4687,0.5094,0.0365,0.1034,0.0039,0.0528,bottom
Ezreal,Sivir,81,15,2.19,2.8,0.4824,0.5176,0.41600000000000004,0.461,19570.0,19240.0,0 days 00:16:29,0 days 00:18:34,0.4483,0.5517,0.4785,0.5184,0.2779,0.0371,0.0323,0.012,bottom
Samira,Lucian,360,236,2.32,2.37,0.4715,0.5285,0.483,0.485,18683.0,19060.0,0 days 00:16:49,0 days 00:17:48,0.5241,0.4759,0.4991,0.4691,0.2017,0.0479,0.6463,0.0429,bottom
Jhin,Xayah,202,498,3.11,2.27,0.5134,0.4866,0.486,0.428,17642.0,16772.0,0 days 00:17:17,0 days 00:18:04,0.5356,0.4644,0.511,0.4769,0.1309,0.0289,0.0033,0.0009,bottom
Tristana,Xayah,18,498,2.46,2.48,0.4699,0.5301,0.45899999999999996,0.446,17365.0,17433.0,0 days 00:16:49,0 days 00:16:55,0.509,0.491,0.5021,0.4769,0.0967,0.0289,0.0502,0.0009,bottom
Tahm Kench,Samira,223,360,2.87,2.17,0.606,0.39399999999999996,0.46799999999999997,0.48200000000000004,9566.0,17926.0,0 days 00:17:21,0 days 00:16:10,0.5693,0.4307,0.5429,0.4991,0.0098,0.2017,0.0023,0.6463,bottom
Kog'Maw,Senna,96,235,2.38,2.67,0.4953,0.5047,0.485,0.501,22921.0,15664.0,0 days 00:18:40,0 days 00:17:10,0.5479999999999999,0.452,0.4997,0.4795,0.0264,0.0107,0.0025,0.2869,bottom
Senna,Miss Fortune,235,21,2.66,2.43,0.4737,0.5263,0.49200000000000005,0.45299999999999996,16046.0,18442.0,0 days 00:17:08,0 days 00:18:41,0.4535,0.5465,0.4795,0.5107,0.0107,0.0356,0.2869,0.0012,bottom
Ashe,Xayah,22,498,2.48,2.29,0.4721,0.5279,0.47,0.44299999999999995,16600.0,16617.0,0 days 00:17:11,0 days 00:18:02,0.5431,0.4569,0.5115,0.4769,0.0531,0.0289,0.0017,0.0009,bottom
Karma,Rakan,43,497,2.76,2.98,0.4844,0.5156,0.41100000000000003,0.39299999999999996,,,,,0.4865,0.5135,0.4778,0.5,0.0668,0.027999999999999997,0.006999999999999999,0.0017,sup
Veigar,Karma,45,43,2.08,2.72,0.4511,0.5489,0.433,0.415,,,,,0.4565,0.5435,0.5082,0.4778,0.006,0.0668,0.0007,0.006999999999999999,sup
Swain,Zilean,50,26,2.03,3.09,0.5277,0.4723,0.45,0.461,,,,,0.4474,0.5526,0.4792,0.5211,0.0193,0.0313,0.0096,0.0063,sup
Rell,Senna,526,235,2.17,3.05,0.5263,0.4737,0.401,0.556,,,,,0.4485,0.5515,0.4836,0.5275,0.0364,0.1282,0.0666,0.2869,sup
Anivia,Brand,34,63,2.5,1.56,0.6504,0.3496,0.429,0.402,,,,,0.5472,0.4528,0.5007,0.4843,0.0066,0.0165,0.0462,0.0016,sup
Taric,Sett,44,875,3.21,1.96,0.5347,0.4653,0.442,0.409,,,,,0.5760000000000001,0.424,0.4856,0.4539,0.0077,0.0402,0.0006,0.10400000000000001,sup
Anivia,Morgana,34,25,2.15,2.23,0.5253,0.4747,0.42100000000000004,0.406,,,,,0.5029,0.4971,0.5007,0.493,0.0066,0.0487,0.0462,0.4907,sup
Morgana,Pyke,25,555,2.38,2.02,0.4701,0.5299,0.45399999999999996,0.441,,,,,0.5241,0.4759,0.493,0.4923,0.0487,0.0666,0.4907,0.0406,sup
Zilean,Nautilus,26,111,3.03,2.35,0.3921,0.6079,0.462,0.40299999999999997,,,,,0.5064,0.4936,0.5211,0.5034,0.0313,0.1122,0.0063,0.0565,sup
Nautilus,Seraphine,111,147,2.48,2.55,0.6018,0.3982,0.409,0.43799999999999994,,,,,0.524,0.47600000000000003,0.5034,0.4769,0.1122,0.0209,0.0565,0.0064,sup
Blitzcrank,Seraphine,53,147,2.61,2.33,0.6016,0.3984,0.39299999999999996,0.42200000000000004,,,,,0.5484,0.4516,0.5082,0.4769,0.1009,0.0209,0.1231,0.0064,sup
Alistar,Xerath,12,101,2.45,2.6,0.4692,0.5308,0.38799999999999996,0.473,,,,,0.5056,0.4944,0.5015,0.4949,0.1226,0.0765,0.0699,0.0488,sup
Zac,Soraka,154,16,2.87,2.78,0.6053,0.3947,0.444,0.32799999999999996,,,,,0.4943,0.5057,0.5024,0.4954,0.0087,0.0255,0.0074,0.0011,sup
Karma,Xerath,43,101,2.45,2.5,0.4372,0.5628,0.385,0.435,,,,,0.4757,0.5243,0.4778,0.4949,0.0668,0.0765,0.006999999999999999,0.0488,sup
Senna,Morgana,235,25,2.83,2.53,0.4691,0.5309,0.506,0.446,,,,,0.5277,0.4723,0.5275,0.493,0.1282,0.0487,0.2869,0.4907,sup
Karma,Morgana,43,25,2.6,2.48,0.4682,0.5318,0.41100000000000003,0.42700000000000005,,,,,0.4941,0.5059,0.4778,0.493,0.0668,0.0487,0.006999999999999999,0.4907,sup
Rakan,Pyke,497,555,2.8,2.21,0.445,0.555,0.418,0.45399999999999996,,,,,0.5266,0.4734,0.5,0.4923,0.027999999999999997,0.0666,0.0017,0.0406,sup
Anivia,Rell,34,526,2.67,1.98,0.5461,0.4539,0.489,0.374,,,,,0.5615,0.4385,0.5007,0.4836,0.0066,0.0364,0.0462,0.0666,sup
Alistar,Yuumi,12,350,2.75,4.04,0.4648,0.5352,0.4,0.45399999999999996,,,,,0.5444,0.4556,0.5015,0.4703,0.1226,0.0658,0.0699,0.0199,sup
Zyra,Zac,143,154,2.07,2.6,0.452,0.5479999999999999,0.45799999999999996,0.44,,,,,0.5272,0.4728,0.5229,0.5024,0.0265,0.0087,0.0031,0.0074,sup
Shaco,Zac,35,154,2.84,2.5,0.5096,0.4904,0.48100000000000004,0.447,,,,,0.5263,0.4737,0.5025,0.5024,0.0249,0.0087,0.2796,0.0074,sup
Lux,Gragas,99,79,2.59,2.08,0.5119,0.4881,0.467,0.381,,,,,0.5034,0.4966,0.4834,0.5053,0.040999999999999995,0.0145,0.0037,0.0033,sup
Bard,Karma,432,43,2.88,2.57,0.4601,0.5399,0.433,0.423,,,,,0.5138,0.4862,0.5076,0.4778,0.031,0.0668,0.0016,0.006999999999999999,sup
Pantheon,Sett,80,875,2.12,2.07,0.4871,0.5129,0.47700000000000004,0.45,,,,,0.5229,0.4771,0.475,0.4539,0.0303,0.0402,0.1074,0.10400000000000001,sup
Braum,Zyra,201,143,2.69,2.23,0.4779,0.5221,0.41100000000000003,0.45,,,,,0.4602,0.5398,0.4892,0.5229,0.0151,0.0265,0.0007,0.0031,sup
Anivia,Senna,34,235,2.22,2.64,0.5763,0.4237,0.42200000000000004,0.501,,,,,0.4848,0.5152,0.5007,0.5275,0.0066,0.1282,0.0462,0.2869,sup
Poppy,Rell,78,526,2.57,2.16,0.5396,0.4604,0.457,0.42200000000000004,,,,,0.5217,0.4783,0.4897,0.4836,0.0078,0.0364,0.0385,0.0666,sup
Galio,Poppy,3,78,2.48,2.37,0.4962,0.5038,0.465,0.429,,,,,0.4695,0.5305,0.4798,0.4897,0.0372,0.0078,0.0388,0.0385,sup
Bard,Soraka,432,16,2.76,2.59,0.4943,0.5057,0.414,0.28600000000000003,,,,,0.5083,0.4917,0.5076,0.4954,0.031,0.0255,0.0016,0.0011,sup
Rakan,Zilean,497,26,2.69,3.4,0.5775,0.4225,0.381,0.424,,,,,0.4248,0.5752,0.5,0.5211,0.027999999999999997,0.0313,0.0017,0.0063,sup
Gragas,Zac,79,154,2.34,2.87,0.5435,0.4565,0.45299999999999996,0.48100000000000004,,,,,0.4493,0.5507,0.5053,0.5024,0.0145,0.0087,0.0033,0.0074,sup
Sona,Seraphine,37,147,2.83,2.49,0.4503,0.5497,0.475,0.396,,,,,0.5649,0.4351,0.4996,0.4769,0.0077,0.0209,0.0003,0.0064,sup
Rakan,Zac,497,154,3.06,2.95,0.4444,0.5556,0.426,0.48100000000000004,,,,,0.5391,0.4609,0.5,0.5024,0.027999999999999997,0.0087,0.0017,0.0074,sup
Sett,Galio,875,3,2.19,2.48,0.5878,0.4122,0.46399999999999997,0.474,,,,,0.4858,0.5142,0.4539,0.4798,0.0402,0.0372,0.10400000000000001,0.0388,sup
Bard,Maokai,432,57,2.63,2.37,0.4353,0.5647,0.45899999999999996,0.419,,,,,0.4785,0.5215,0.5076,0.5238,0.031,0.0516,0.0016,0.0109,sup
Karma,Lulu,43,117,2.68,3.23,0.4623,0.5377,0.39799999999999996,0.377,,,,,0.4771,0.5229,0.4778,0.5068,0.0668,0.1701,0.006999999999999999,0.1765,sup
Janna,Zilean,40,26,2.72,3.2,0.4318,0.5682,0.37799999999999995,0.401,,,,,0.4869,0.5131,0.5141,0.5211,0.0272,0.0313,0.0017,0.0063,sup
Swain,Rell,50,526,2.65,2.1,0.5353,0.4647,0.524,0.406,,,,,0.5491,0.4509,0.4792,0.4836,0.0193,0.0364,0.0096,0.0666,sup
Vel'Koz,Senna,161,235,2.34,2.69,0.588,0.41200000000000003,0.445,0.48700000000000004,,,,,0.4903,0.5097,0.4896,0.5275,0.0151,0.1282,0.0012,0.2869,sup
Sett,Seraphine,875,147,2.05,2.59,0.5596,0.4404,0.419,0.441,,,,,0.4832,0.5168,0.4539,0.4769,0.0402,0.0209,0.10400000000000001,0.0064,sup
Xerath,Shen,101,98,2.58,2.73,0.4943,0.5057,0.474,0.451,,,,,0.5179,0.4821,0.4949,0.4798,0.0765,0.0091,0.0488,0.1132,sup
Galio,Alistar,3,12,2.51,2.68,0.5112,0.4888,0.474,0.424,,,,,0.4799,0.5201,0.4798,0.5015,0.0372,0.1226,0.0388,0.0699,sup
Shaco,Seraphine,35,147,2.76,2.35,0.5401,0.4599,0.45,0.381,,,,,0.5127,0.4873,0.5025,0.4769,0.0249,0.0209,0.2796,0.0064,sup
Maokai,Shaco,57,35,2.05,2.72,0.4762,0.5238,0.39,0.465,,,,,0.4826,0.5174,0.5238,0.5025,0.0516,0.0249,0.0109,0.2796,sup
Neeko,Lulu,518,117,1.97,3.03,0.4797,0.5203,0.39899999999999997,0.39299999999999996,,,,,0.4877,0.5123,0.483,0.5068,0.0063,0.1701,0.0021,0.1765,sup
Neeko,Zyra,518,143,1.89,2.02,0.5302,0.4698,0.387,0.439,,,,,0.4387,0.5613,0.483,0.5229,0.0063,0.0265,0.0021,0.0031,sup
Sett,Bard,875,432,1.87,3.08,0.5507,0.4493,0.40299999999999997,0.474,,,,,0.4478,0.5522,0.4539,0.5076,0.0402,0.031,0.10400000000000001,0.0016,sup
Morgana,Bard,25,432,2.38,2.76,0.5652,0.4348,0.435,0.45299999999999996,,,,,0.4788,0.5212,0.493,0.5076,0.0487,0.031,0.4907,0.0016,sup
Xerath,Leona,101,89,2.4,2.39,0.4411,0.5589,0.46399999999999997,0.391,,,,,0.4908,0.5092,0.4949,0.5252,0.0765,0.1396,0.0488,0.3998,sup
Nami,Rakan,267,497,3.29,2.67,0.528,0.47200000000000003,0.426,0.34700000000000003,,,,,0.5484,0.4516,0.4874,0.5,0.0147,0.027999999999999997,0.001,0.0017,sup
Xerath,Morgana,101,25,2.5,2.14,0.5436,0.4564,0.449,0.401,,,,,0.5247,0.4753,0.4949,0.493,0.0765,0.0487,0.0488,0.4907,sup
Sona,Pyke,37,555,2.42,2.41,0.3936,0.6064,0.49700000000000005,0.451,,,,,0.4511,0.5489,0.4996,0.4923,0.0077,0.0666,0.0003,0.0406,sup
Rakan,Neeko,497,518,2.8,2.08,0.4831,0.5169,0.431,0.424,,,,,0.5221,0.4779,0.5,0.483,0.027999999999999997,0.0063,0.0017,0.0021,sup
Pantheon,Senna,80,235,1.99,2.95,0.5536,0.4464,0.451,0.5329999999999999,,,,,0.4577,0.5423,0.475,0.5275,0.0303,0.1282,0.1074,0.2869,sup
Maokai,Blitzcrank,57,53,2.17,2.55,0.4139,0.5861,0.418,0.42700000000000005,,,,,0.5106,0.4894,0.5238,0.5082,0.0516,0.1009,0.0109,0.1231,sup
Yuumi,Nami,350,267,4.39,2.74,0.6303,0.3697,0.447,0.409,,,,,0.5176,0.4824,0.4703,0.4874,0.0658,0.0147,0.0199,0.001,sup
Yuumi,Soraka,350,16,4.55,2.53,0.6817,0.3183,0.429,0.29,,,,,0.5097,0.4903,0.4703,0.4954,0.0658,0.0255,0.0199,0.0011,sup
Seraphine,Gragas,147,79,2.62,2.4,0.4286,0.5714,0.426,0.39299999999999996,,,,,0.5191,0.4809,0.4769,0.5053,0.0209,0.0145,0.0064,0.0033,sup
Sett,Alistar,875,12,2.06,2.88,0.5272,0.4728,0.447,0.446,,,,,0.4343,0.5657,0.4539,0.5015,0.0402,0.1226,0.10400000000000001,0.0699,sup
Senna,Bard,235,432,2.87,2.87,0.5032,0.4968,0.501,0.45799999999999996,,,,,0.5282,0.4718,0.5275,0.5076,0.1282,0.031,0.2869,0.0016,sup
Blitzcrank,Lulu,53,117,2.57,2.89,0.5661,0.4339,0.39399999999999996,0.39299999999999996,,,,,0.5057,0.4943,0.5082,0.5068,0.1009,0.1701,0.1231,0.1765,sup
Neeko,Lux,518,99,1.74,2.48,0.4471,0.5529,0.37799999999999995,0.456,,,,,0.49,0.51,0.483,0.4834,0.0063,0.040999999999999995,0.0021,0.0037,sup
Nautilus,Brand,111,63,2.36,1.89,0.58,0.42,0.413,0.466,,,,,0.5079,0.4921,0.5034,0.4843,0.1122,0.0165,0.0565,0.0016,sup
Maokai,Karma,57,43,2.24,2.55,0.5064,0.4936,0.401,0.42200000000000004,,,,,0.5331,0.4669,0.5238,0.4778,0.0516,0.0668,0.0109,0.006999999999999999,sup
Braum,Shaco,201,35,2.48,3.11,0.4656,0.5344,0.368,0.49200000000000005,,,,,0.4231,0.5769,0.4892,0.5025,0.0151,0.0249,0.0007,0.2796,sup
Thresh,Vel'Koz,412,161,2.39,2.21,0.4615,0.5385,0.395,0.44799999999999995,,,,,0.5053,0.4947,0.5061,0.4896,0.2263,0.0151,0.2708,0.0012,sup
