,Unnamed: 0,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID,T1P1LP,T1P2LP,T1P3LP,T1P4LP,T1P5LP,T2P1LP,T2P2LP,T2P3LP,T2P4LP,T2P5LP,T1P1WR,T1P2WR,T1P3WR,T1P4WR,T1P5WR,T2P1WR,T2P2WR,T2P3WR,T2P4WR,T2P5WR,T1P1CM,T1P2CM,T1P3CM,T1P4CM,T1P5CM,T2P1CM,T2P2CM,T2P3CM,T2P4CM,T2P5CM
18,18,3920297838,Fail,26,126,517,119,79,110,236,101,104,84,DUO_SUPPORT,TOP,MIDDLE,DUO_CARRY,JUNGLE,DUO_CARRY,TOP,DUO_SUPPORT,JUNGLE,MIDDLE,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,n6CE9QlGD4Ui9eeSMF2mfN7fDGS83z73KQVp-2hBYFicY_MjxgHuBYrmmA,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,VMttv-g8Jw2jYzcM7INis1O_FPjMCBAlWz_Z5TIt8ek3njA,9t9Yh6LK7hz_ch-YhBI8sWIVGWP0lqLp0mHdQRQ6qIZ0eMk,Z-tTaM2O_iFZ9GQyVdtRDueu9Dr8R7aqDEHGMsMQYN8G1QX5H1vyMpwY_w,FkZILvIHuKcS0PLf2A-wJ8-EaPJDlLrcp6ItlDPnydh8sZg,xh0QT1-yikCaCfuTBTsyr0oecBqodBaPsLkBC-OT2xkB7uI,Yn6sCJTswDHkBJMW7BAvmump3Jb2z2x6KqpqdcPqGuVTy3E,j9yKph3xPPCYRsNYp9s0NGxKRMb9c0nHuxdWpySDsPtGLWE,791,651,1025,650,480,465,200,439,859,277,0.5146198830409356,0.5697674418604651,0.5536332179930796,0.5117647058823529,0.5277777777777778,0.5727272727272728,0.544,0.558282208588957,0.5669291338582677,0.5714285714285714,5734266,10903,2169,652628,93633,9779,1000,35974,88190,166386
19,19,3920199055,Fail,25,234,12,360,64,154,110,26,58,24,JUNGLE,TOP,DUO_SUPPORT,DUO_CARRY,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,TOP,TOP,9t9Yh6LK7hz_ch-YhBI8sWIVGWP0lqLp0mHdQRQ6qIZ0eMk,QvamBGptqunyxBRfqLN7R3WdxuDXm_Hwsx_196QH_9hwgVM,6B8iRyZnM5LlhBnILaGK0u1XlOziV6K3egUV1075EBQm_kM,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,DMCdFmRHbRK-PSupQjO7BJWh94U0pN4EGV0WNeoUxkXugz8,p7efe_q6_joFhRI6qeNO6hT-JWSvw6lRxnbSmWh_4XV0M_r2BN_Du8CqTg,m2u-ztvlaAhsJvqnFl9YOpFtnbZh0mW9pX6Qz1w6zNore9RL,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,OevRXBmIiKaRSYUbgeRaxcJesWwf1tYFu45U90MV6b8XIfo,IRoqOEpQmCelzSaW50-zAl7AXTOZOv0dH2wNrkQMLUsuwz8,480,447,744,1025,699,305,293,791,615,758,0.5277777777777778,0.5617283950617284,0.5195729537366548,0.5536332179930796,0.5122349102773246,0.6029411764705882,0.603448275862069,0.5146198830409356,0.5275590551181102,0.5287162162162162,27050,6526,119462,23610,125844,67108,1242,5734266,64288,86082
20,20,3915411852,Fail,429,64,163,518,131,412,202,42,234,268,JUNGLE,MIDDLE,JUNGLE,SOLO,MIDDLE,DUO_SUPPORT,DUO_CARRY,TOP,JUNGLE,MIDDLE,uG1_xMDs7004NkG4YPNLDBeWg-yBwnelMSn6tIkrR6bR-G42pSC04uh8mw,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA,JSksIRrM9W8HcKyqyt-ODC7NlCj1LNRk-O6D3KrE4FjzcHPd,eyJuLw4nuv6fTIM7jvogbhJmbEKX9Z2hGclvWSXk-0C-tpo,glefbPo-mucB18w4u9H_oVkXSHVYlMk4Qx_pxz1QGSh0QEY,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI,ffkLInBalxkHvTtLzhaGyqNuiCg9NJs5oVhPJ-aGFumy,FfmnLdKpGC28AqMiyKFO6G5wKQV6xa3ofcWlWA17CF6J4a4,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,6YV-LJbHdKcZ-Rou-OrurrgXGK1_fsewGQ9Yd0djyzxaumH_,713,891,685,672,200,768,938,200,1025,200,0.5238095238095238,0.562015503875969,0.5233968804159446,0.603448275862069,0.544,0.5573122529644269,0.5178316690442225,0.544,0.5536332179930796,0.544,1972,4448,52991,775730,1000,328948,225559,1000,6211,1000
21,21,3914782306,Fail,26,222,56,164,84,126,110,887,43,2,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,4SxddTjtz7V6bRxth8-BkVQpktusXp4nvRhmgHFpSbeZR6soY6G3nQ8hiQ,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,rDLfYMWqZ0_MjsJd0VcMcW2Ts1HxC1cadbEODg9SmoYd_xk,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,WI9phZ0PJ3rnn5UVWsMlIMFuh8AdTpRyFOSAN79tEPuLVK-d,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,xh0QT1-yikCaCfuTBTsyr0oecBqodBaPsLkBC-OT2xkB7uI,fweJ-VA4GBRliyeRJPL56xPMJtiYfLDB50laR73l9ru2hwU,791,200,711,628,1025,832,1331,492,439,541,0.5146198830409356,0.544,0.5209677419354839,0.5294117647058824,0.5536332179930796,0.5590277777777778,0.5633270321361059,0.5730337078651685,0.558282208588957,0.6050420168067226,5734266,1000,21593,311222,2340,27474,33945,3045,440391,11672
22,22,3911150350,Fail,18,235,76,223,64,68,429,50,236,266,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,gGiH6hAzcy34gt3yIbk-LRl7oWOUPLvN1Dfk0Ibo3YFr,ft6xHf_s_12OarY8Ai4iGtgL2_CBb2fqXSicUW5746bdhEdVX-epG5JH8w,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,wbFeA3wQVsTtY9yioACPzHlo6FMetdXqQyqsuAze1MS8dxE,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,LL2KpBPzEZ4LhFJCT0ntXVTBEGFL8yLrs1rNAXs9weMVI346s_2X7fz4UA,FkZILvIHuKcS0PLf2A-wJ8-EaPJDlLrcp6ItlDPnydh8sZg,510,394,1159,1018,1053,1197,1025,796,1016,200,0.6020408163265306,0.68,0.529891304347826,0.5170842824601367,0.5380875202593193,0.5408560311284046,0.5536332179930796,0.5387755102040817,0.5757575757575758,0.544,5915,8192,224771,100636,14265,1781,1687,33408,3877,1000
23,23,3911074019,Fail,360,61,14,111,60,145,7,236,89,25,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,E7KWnTRa3pAS96yBlTBsB05RELOyoAyA06u4cSPGFQWnfR0,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,puBsHRaxSyllm0ceqqNOAOUPQFVD-I_k6tBLZDsPYokvORo,bsCGV941c_aKa0dNgDG2wG0m_hgUTg_PNsQnMYb1C-dRpGIKCDNqlXe9WQ,FBQnB-k7xIoNUi6Izyy6THLe5aRSRcVWnOYZTbWKfVqjqh9e,pEjOW5T9UfdpXVFgcVGLG40Ac3XrkpS8sU_q2IN8PszcP6Y,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,chNIvvdOR-55LZV43_3vIieGefZIhkaceH2NN1P0AnuEQdB7QkJZe5CsUw,1025,1331,817,1018,711,349,200,200,1576,200,0.5536332179930796,0.5633270321361059,0.5159420289855072,0.5170842824601367,0.5209677419354839,0.6699029126213593,0.544,0.544,0.5632582322357019,0.544,23610,18935,9814,209543,83958,1693,1000,1000,88877,1000
24,24,3910663845,Fail,201,202,143,234,35,360,79,107,111,157,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2978Fb3zGwrn2FDvqahHGugfoWpadoEVtPZAsLJItrrMH3FJAWSdRbIMbA,Od9ZC5Z9yDJj7_1Vb9pwX_Xnzfp_G7C7FR7cOQNS6rW8iAg,oCK2sCothODw-YavRYK6iGfZrMreEz-PONtNubiPUHQClsk,NEuYrQvx7NJBKR81S4FxbDD7XAinbcEa4gNDxPi2pc5JqiI,cKRLWXX5i8fmnm3gqnlYJp_zm2YVNLswrZ7gXSbDpFIm4Cw,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,8cXAiaR_8YvxiktySYPBy_zvm0xB5fGUiFBexHRFFQcXrxw,DxP1EbpicD2B3Z_oljcOoWkZY_8RUI-Uxq110iXgmEOBgyJd,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,3Qhehun7wtqIj03ckuB0nM7CD24GPZfHprPIiZiqLzfAin8,1140,200,200,584,477,1025,413,454,771,461,0.5489749430523918,0.544,0.544,0.5467171717171717,0.5490196078431373,0.5536332179930796,0.5550239234449761,0.5445134575569358,0.5386266094420601,0.5348837209302325,4353,1000,1000,268225,1047618,23610,269517,401381,622033,180642
25,25,3908250596,Win,412,64,8,222,5,81,68,267,142,92,DUO_SUPPORT,TOP,TOP,DUO_CARRY,JUNGLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,Shw6hmhcLfTbs9qdJffVK6jdBUF8F6vtq5r0DRc3rzOUW-vF,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,Bl3Fr6xW6DspqH1laKTN7enlNhnV0_YoS9iXYlF6OQSAuXCDqUI398TR9A,xOgMIMfnoI6-_jUxwR548F4MARdWtaZKAyCUcLA5EtVkk_03QmYDQ1mBRg,kj6E-QxByVimN9VDRJKkrMrbjvldoOBjMpaPP_er6QLy6ys,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,1576,718,632,813,1025,960,1401,707,552,1463,0.5632582322357019,0.5403225806451613,0.5378378378378378,0.5257575757575758,0.5536332179930796,0.52,0.6497175141242938,0.5589887640449438,0.5491071428571429,0.5967078189300411,261930,55663,520823,107431,178,524667,20619,11672,604271,210840
26,26,3908205817,Win,110,412,517,107,518,18,68,14,64,89,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,9BsFJYqRsyLI-g0ibJ-wRP5NuiHPBSE1cY8gWjrfQ6F-BTk,Shw6hmhcLfTbs9qdJffVK6jdBUF8F6vtq5r0DRc3rzOUW-vF,QMlnbLzP27xd_KNsR2gNwU7iqfHTV8jl2rvwCOfRxN7dIQo,37Ca9NsIukcMNG6Caln3Q-iDfIi7vsc7Vs2-gUWqb8eA1S_F,ffkLInBalxkHvTtLzhaGyqNuiCg9NJs5oVhPJ-aGFumy,osha311xkdMeemUk6Ceiadxabbm2ADKEdhEaXJMSHeR5YBM,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,7FrDnT8j9iNnIuKx8tjCmYC8dd1mWFB24MTAy58FFtmhtg4,1025,965,632,681,740,938,1623,960,492,708,0.5536332179930796,0.5563636363636364,0.5378378378378378,0.5161290322580645,0.5515873015873016,0.5178316690442225,0.5904255319148937,0.52,0.5730337078651685,0.5156537753222836,17321,445868,19981,573477,10712,380700,44680,11321,68789,67313
27,27,3907282338,Win,202,25,246,887,43,40,517,240,203,222,DUO_CARRY,JUNGLE,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,MIDDLE,TOP,TOP,DUO_CARRY,wbFeA3wQVsTtY9yioACPzHlo6FMetdXqQyqsuAze1MS8dxE,5uAfQfiXuaiPr26DdcZrVx1asXHxVMLGUnpQAv7uwuL66D4,69Jz21qKIe3pBsawP9DvDrREsKoUqOCePsDWg8U6ALHYw-4,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,U29WTf4uqaJW9i1nK-TLhNaMdW1ut0kh3_fpl_Sk0D3WvwQ,h8r9f0gI-x5VO8G4kgIzCsfhAUJSdCMe1vLWBVw6_4oN-j1o,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,ySgVoywEXhJM_9ggbsavgCmnMBYYKYkS5JHb85upAi9YFBk,ft6xHf_s_12OarY8Ai4iGtgL2_CBb2fqXSicUW5746bdhEdVX-epG5JH8w,1197,1166,813,718,686,386,1025,796,652,394,0.5408560311284046,0.5906432748538012,0.5596153846153846,0.5403225806451613,0.5521235521235521,0.5586854460093896,0.5536332179930796,0.5387755102040817,0.5345104333868379,0.68,12657,11068,4360,9398,586030,4581,2169,207301,159914,65618
28,28,3907208571,Win,110,147,517,266,203,875,360,240,497,68,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,K9H3CAILOyMW9fvcykgqQgpFWEpEfQbvjnXY-ZvVutVmyNE,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,69Jz21qKIe3pBsawP9DvDrREsKoUqOCePsDWg8U6ALHYw-4,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA,Kx7l6hqndnP1sSOCurvyBLyyiGvLn8lP6DIqig9olEW7wNU,bGQiRA7YtuPH1MKc0j8AsCRJzEiFXiyRqbqTQolmAM3uArygYo_XMow9Fg,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng,449,791,813,936,1049,779,1025,796,796,1159,0.5371900826446281,0.5146198830409356,0.5596153846153846,0.5224787363304981,0.5336322869955157,0.5213675213675214,0.5536332179930796,0.5387755102040817,0.5162721893491125,0.529891304347826,57082,32825,131447,21897,181900,12197,23610,207301,1516442,31911
29,29,3907213436,Win,126,517,35,26,21,421,103,39,18,89,TOP,MIDDLE,JUNGLE,MIDDLE,MIDDLE,JUNGLE,MIDDLE,TOP,JUNGLE,SOLO,dnhivI56itA4a_q7qaphdELXNlQZo7LHvfltwoBhhPvAJYY,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,JiSNrjEMeNCJn6Wi21RXKepPDVPxQ7R8Q3-nETFIKBgA0Ns,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,D_oa4tTWHTwiy8GSX7Ch7XPwFbz61h34N3NGGwEMJMvW1ng,uE1XFRErqUPenwzp8Uu47jNBHil6AxAw3PTSnuCGX7hk1ao,ySCrz8UfeTQLLhnPblUXQv8QbW-fPLpHSLuHzdZgACatDiZtSv0CKszcHA,Cvl7RB-YBB-p7Kh-keMaYjtISvw0etwGgSMS5k4rfKdqdh6j,PKfiz5COAx_n6oO9WH0G95NQ_BJsunXgkOuEGFpZZ9UiPA0,718,1025,200,791,813,1159,794,936,1036,705,0.5435435435435435,0.5536332179930796,0.544,0.5146198830409356,0.5257575757575758,0.529891304347826,0.5976331360946746,0.5224787363304981,0.5320121951219512,0.5102319236016372,32436,2169,1000,5734266,139370,225632,864550,27571,54290,185975
30,30,3905979739,Win,92,69,31,497,110,43,222,68,6,84,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,SOLO,JUNGLE,JUNGLE,TOP,MIDDLE,Uy1wO4c_476yN9rZk37-x4NOsNIYzSOkX6AhzKyDrAshAEZ4,X2aSM19xkwY6UiETCwgch0aNcRoXEhzdSpcZ9Qrf5kHRuvPg,e32Nku_7zDVK10iyS9WPwzZ25-rH4JuyLl0UleOGf9tWa18,r6WV9CI0N6UnQ7nxodugooy4qQ38RQpPrGnQ3CGufiEvWvvR,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,D09TkpBn_zzUvccDSH5HpSNtY89hJ02PwR1LD0rfxWzrqOc,eT2uNJDq133eif4unABwUOd_TfV1Mdgn9xksWwDpG-P6_q4,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,pdT0Lw4Z3Oj4qSR25QAdjzhbe_KQt1MweKR6OAFMKYhEyqA,630,313,731,554,1025,1004,712,713,1018,545,0.5368098159509203,0.6396396396396397,0.5135746606334841,0.5562913907284768,0.5536332179930796,0.5560165975103735,0.5154004106776181,0.541958041958042,0.5091225021720244,0.5441176470588235,532106,80759,153020,36995,17321,6017,297458,102682,181416,164155
31,31,3905750920,Fail,84,56,201,76,22,64,145,117,25,234,MIDDLE,TOP,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,DUO_CARRY,DUO_SUPPORT,JUNGLE,JUNGLE,3vIZHVocumduezrH7GSgiaEPAmpQn9kOIfAF-7mC_eUDfJiy,di8YrERi_JB29GCEXbn2GLNlOPCeRNzAqux51AeNWS6LL2VylCaZKgUUNw,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ,vRvzLRT2lxMSTRj6Xs4A_1qM_1nxcDG74Hv543Y47g4BMDaiYGzfncONeQ,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,FwBZTJhShG42b4qwNWWELTDKdHkMkcpO-4OntyB6MbVB9Ho7,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,kszVnof2Gi2iA0K6KdVjCNSgVG3nCvCwigl7_WqzBgQOtx-U,ObTKdshGNW_OeuomU2mv76gEu1faFHZ5VDscYtORBfguRD0,830,1053,796,394,1025,1607,634,791,713,200,0.564,0.5380875202593193,0.5162721893491125,0.5376344086021505,0.5536332179930796,0.5739910313901345,0.5555555555555556,0.5146198830409356,0.5673076923076923,0.544,39962,24707,693747,1197,4911,27182,40185,387544,897,1000
32,32,3905613685,Win,68,75,81,26,64,131,222,412,114,203,JUNGLE,TOP,DUO_CARRY,DUO_SUPPORT,TOP,MIDDLE,SOLO,JUNGLE,TOP,JUNGLE,E7KWnTRa3pAS96yBlTBsB05RELOyoAyA06u4cSPGFQWnfR0,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,jLLR8LmTSTkujpZX9CRQPIBZY_qRoZyp_gtbpkywotXDNxbl,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,y3jSt96px_zD9WecLjoaPFrPrwFobPQLT2IZlTmNwudalwE,3vIZHVocumduezrH7GSgiaEPAmpQn9kOIfAF-7mC_eUDfJiy,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,LyEI1_aRl3DV59zOC7-ehGZoPlEJD1S4WG1NICPPVLY10jgzkWNYKAHq7Q,Dwh4d034c_F0q-FiwOqolpKhxM3uWEwEoZ_eGl6FJNuxA38,RyClDPap4uFwjlIyonCR7BslrcNofTAcwylaZ1vRobs5eHNX,817,801,747,791,1607,830,1025,1025,768,1260,0.5159420289855072,0.5162303664921466,0.5947712418300654,0.5146198830409356,0.5739910313901345,0.564,0.5536332179930796,0.5374149659863946,0.5339168490153173,0.5614035087719298,12599,2292,13663,5734266,27182,4749,3501,33626,639362,94595
33,33,3905488023,Win,203,517,254,267,127,79,238,26,85,22,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,fE0bF9E85lC4yVRC483mGsKtC4TUm5Vk8E3wAx5XfZQMEEcp,jLLR8LmTSTkujpZX9CRQPIBZY_qRoZyp_gtbpkywotXDNxbl,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,LyEI1_aRl3DV59zOC7-ehGZoPlEJD1S4WG1NICPPVLY10jgzkWNYKAHq7Q,xI32nNVSyo5bdmIR7Ij0Rl_5oz8mF4nFQt-EINhjYkWG5yc,RyClDPap4uFwjlIyonCR7BslrcNofTAcwylaZ1vRobs5eHNX,3vIZHVocumduezrH7GSgiaEPAmpQn9kOIfAF-7mC_eUDfJiy,Nz8_p_G-dB2ERyrt_FlZadglkzLBtNiB4uv_7II8-3WZ4qc,eT2uNJDq133eif4unABwUOd_TfV1Mdgn9xksWwDpG-P6_q4,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,879,747,795,1025,200,1260,830,791,713,1025,0.6296296296296297,0.5947712418300654,0.5435897435897435,0.5374149659863946,0.544,0.5614035087719298,0.564,0.5146198830409356,0.541958041958042,0.5536332179930796,37355,69051,1251,3036,1000,16822,15170,5734266,53996,4911
34,34,3905473914,Fail,41,78,67,60,245,39,110,127,235,25,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,HzKugCi1bGxJAIqduW0XnabcLZTiE3fryz3RoyQfaC8QSiE,uV0R8s6m8vqkojYCMxfQqtQUufvs9oZfFDaj9FMMqcoKgdg,v09NePKtzuzOO0K_9q2nBUZc-twUapfx3fbKOWzcBS1v_czd,PbouLFgGekOLIZkIcFFIZrboKTPNjDBeKXtld05r1q1b-iU,528k71veVxTi8dsvQpUB9-RrfyZSbzRap7QzYE6ts1c4Ozin,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,xI32nNVSyo5bdmIR7Ij0Rl_5oz8mF4nFQt-EINhjYkWG5yc,3Ue1lBRU3A4px-aOV92yBI_b6UxfwGJBKp-hjq17XItK5kA,H5wtOj2vvYNT9alCks8ozF-OA91pFHG3naaUrADOJ2f6X8k,801,797,649,795,691,200,1025,200,200,506,0.5162303664921466,0.5665236051502146,0.5412026726057907,0.5435897435897435,0.5911949685534591,0.544,0.5536332179930796,0.544,0.544,0.5592592592592592,3395539,720849,718003,141509,1016247,1000,17321,1000,1000,4888
35,35,3905399078,Fail,117,875,203,51,412,41,887,223,141,235,MIDDLE,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,JUNGLE,DUO_SUPPORT,bWNY0no0GD0MRJZdzrMe26dZabcau1iPHOqiQOxQxkCqxYJ2Tg3YbHFYVQ,Vik3HgmBfVyz1QB2rw_tXrKJCAp3JhlOkaosHLWZ9Dj3-Srv_ZyBwoZmLA,Kx7l6hqndnP1sSOCurvyBLyyiGvLn8lP6DIqig9olEW7wNU,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,C3KnDmMI-nID7Yjc1V1qwH2sm1tmoIq0tLGgubaOV1CRHXXG,37Ca9NsIukcMNG6Caln3Q-iDfIi7vsc7Vs2-gUWqb8eA1S_F,am2ofVW1k-ZwfszS8dGSx4uDABBdYtVGXNgw0C_K0RrwT8U,4s7DdZbcZWd_a6QL-HUhMl1Z9NwMGL_6R3fPjxEjhUd-dvU,Bl3Fr6xW6DspqH1laKTN7enlNhnV0_YoS9iXYlF6OQSAuXCDqUI398TR9A,ppk_I7Z1HLy57h58X6rwYGacsVOyz51hd6_AHBjNkKrW9j5q4ijo9QZLpw,1004,1232,1049,813,1576,740,1109,1018,1401,1025,0.5560165975103735,0.5402750491159135,0.5336322869955157,0.5257575757575758,0.5632582322357019,0.5515873015873016,0.5319148936170213,0.5170842824601367,0.6497175141242938,0.5536332179930796,5044,5733,181900,139962,261930,9697,6362,100636,1685,1925
