champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Cho'Gath,Ekko,31,245,2.19,2.52,0.6398,0.3602,0.422,0.434,15538,18787,0 days 00:16:36,0 days 00:18:43,0.4148,0.5852,0.5178,0.513,0.0058,0.0287,0.001,0.0129
Rumble,Riven,68,92,1.96,2.4,0.303,0.697,0.425,0.422,17171,16110,0 days 00:17:35,0 days 00:17:13,0.4538,0.5462,0.5117,0.5219,0.0228,0.0064,0.2814,0.0043
Viego,Wukong,234,62,1.77,2.42,0.3247,0.6753,0.419,0.421,15873,15594,0 days 00:16:40,0 days 00:16:45,0.4644,0.5356,0.5035,0.5194,0.053,0.0054,0.1378,0.0095
LeBlanc,Nocturne,7,56,3.04,1.81,0.6344,0.3656,0.456,0.41,17353,14397,0 days 00:17:33,0 days 00:18:08,0.4985,0.5015,0.4971,0.5215,0.0821,0.015,0.1215,0.0231
Gwen,Pantheon,887,80,1.67,2.61,0.4898,0.5102,0.39,0.479,16362,19143,0 days 00:17:23,0 days 00:17:27,0.4171,0.5829,0.4874,0.517,0.0118,0.0428,0.2419,0.1064
Tristana,Lux,18,99,2.13,2.58,0.6124,0.3876,0.413,0.434,14649,14686,0 days 00:17:42,0 days 00:15:21,0.483,0.517,0.5027,0.4811,0.0094,0.0125,0.0498,0.0037
Renekton,LeBlanc,58,7,1.89,2.76,0.5328,0.4672,0.39,0.448,14151,18018,0 days 00:18:32,0 days 00:16:33,0.4886,0.5114,0.4974,0.4971,0.0196,0.0821,0.1333,0.1215
Ahri,Akali,103,84,2.58,2.16,0.5053,0.4947,0.445,0.422,19415,18451,0 days 00:19:28,0 days 00:17:44,0.5233,0.4767,0.5163,0.4776,0.0383,0.0869,0.004,0.2186
Yone,Neeko,777,518,1.85,2.46,0.4134,0.5866,0.397,0.426,17772,17740,0 days 00:17:02,0 days 00:17:54,0.4845,0.5155,0.4847,0.5324,0.0629,0.0084,0.0515,0.0021
Veigar,Corki,45,42,2.51,2.35,0.5638,0.4362,0.442,0.466,17759,22155,0 days 00:17:46,0 days 00:17:39,0.5154,0.4846,0.4841,0.5069,0.006,0.0093,0.0007,0.0003
Yasuo,Lux,157,99,1.81,2.85,0.5549,0.4451,0.401,0.464,16199,16614,0 days 00:18:29,0 days 00:16:52,0.5297,0.4703,0.4945,0.4811,0.0824,0.0125,0.1139,0.0037
Irelia,Orianna,39,61,1.83,2.45,0.7009,0.2991,0.429,0.476,18062,17219,0 days 00:18:35,0 days 00:17:08,0.4979,0.5021,0.454,0.4652,0.0348,0.0305,0.1462,0.003
Azir,Tristana,268,18,1.77,2.5,0.3759,0.6241,0.357,0.425,12642,14333,0 days 00:15:21,0 days 00:17:50,0.4516,0.5484,0.4874,0.5027,0.0092,0.0094,0.0006,0.0498
Irelia,Garen,39,86,1.57,2.49,0.5194,0.4806,0.411,0.424,17167,17579,0 days 00:16:34,0 days 00:17:09,0.4257,0.5743,0.454,0.5101,0.0348,0.0099,0.1462,0.0168
Pyke,Gwen,555,887,3.01,1.87,0.3919,0.6081,0.525,0.403,15512,20330,0 days 00:14:47,0 days 00:19:56,0.6154,0.3846,0.5346,0.4874,0.0052,0.0118,0.04,0.2419
Vladimir,Tristana,8,18,1.95,2.38,0.4442,0.5558,0.371,0.427,15521,16814,0 days 00:15:09,0 days 00:17:11,0.4293,0.5707,0.4893,0.5027,0.0362,0.0094,0.0247,0.0498
Syndra,Lissandra,134,127,2.35,2.25,0.618,0.382,0.425,0.431,19624,15269,0 days 00:18:02,0 days 00:17:48,0.4894,0.5106,0.4653,0.5103,0.0152,0.0158,0.0024,0.0024
Garen,Zed,86,238,2.32,2.27,0.4794,0.5206,0.396,0.439,15744,19360,0 days 00:17:44,0 days 00:16:55,0.5273,0.4727,0.5101,0.5001,0.0099,0.126,0.0168,0.4129
Diana,Zed,131,238,1.96,2.31,0.4543,0.5457,0.429,0.454,18887,20039,0 days 00:17:59,0 days 00:17:46,0.4974,0.5026,0.4857,0.5001,0.0194,0.126,0.0887,0.4129
Zoe,Viktor,142,112,2.63,2.3,0.6205,0.3795,0.437,0.404,17514,19881,0 days 00:18:15,0 days 00:18:17,0.4799,0.5201,0.5021,0.5027,0.042,0.0552,0.0294,0.0086
Neeko,Lucian,518,236,2.47,1.87,0.4913,0.5087,0.423,0.416,15746,18107,0 days 00:16:57,0 days 00:17:30,0.5451,0.4549,0.5324,0.4617,0.0084,0.0463,0.0021,0.0429
Katarina,Orianna,55,61,2.45,2.37,0.5919,0.4081,0.485,0.448,19069,15773,0 days 00:17:37,0 days 00:17:59,0.5503,0.4497,0.5115,0.4652,0.096,0.0305,0.1899,0.003
Renekton,Lissandra,58,127,2.19,2.18,0.6259,0.3741,0.41,0.45,15641,19466,0 days 00:18:37,0 days 00:16:55,0.4559,0.5441,0.4974,0.5103,0.0196,0.0158,0.1333,0.0024
Lucian,LeBlanc,236,7,1.71,2.81,0.5187,0.4813,0.41,0.437,17984,15618,0 days 00:18:40,0 days 00:16:10,0.4657,0.5343,0.4617,0.4971,0.0463,0.0821,0.0429,0.1215
Malzahar,Irelia,90,39,2.3,1.78,0.303,0.697,0.431,0.418,18523,16788,0 days 00:17:39,0 days 00:17:48,0.5354,0.4646,0.5242,0.454,0.0138,0.0348,0.0045,0.1462
Fizz,Malphite,105,54,2.54,2.1,0.5888,0.4112,0.459,0.424,17273,15902,0 days 00:18:20,0 days 00:18:12,0.5023,0.4977,0.4952,0.5346,0.0313,0.0129,0.0728,0.1194
Akali,Fizz,84,105,2.16,2.33,0.4885,0.5115,0.437,0.441,19901,17988,0 days 00:18:24,0 days 00:18:26,0.5114,0.4886,0.4776,0.4952,0.0869,0.0313,0.2186,0.0728
Yasuo,Annie,157,1,1.61,2.8,0.4465,0.5535,0.388,0.476,14325,18706,0 days 00:18:15,0 days 00:16:35,0.4587,0.5413,0.4945,0.5412,0.0824,0.0109,0.1139,0.0012
Kled,Qiyana,240,246,2.97,1.8,0.6525,0.3475,0.485,0.447,17143,18112,0 days 00:18:43,0 days 00:16:11,0.5839,0.4161,0.5388,0.5096,0.009,0.0724,0.0122,0.1252
Aurelion Sol,Malzahar,136,90,2.71,2.54,0.4915,0.5085,0.499,0.449,16403,19895,0 days 00:16:45,0 days 00:19:43,0.4805,0.5195,0.5528,0.5242,0.0067,0.0138,0.0006,0.0045
Ahri,Ekko,103,245,2.81,2.2,0.5738,0.4262,0.441,0.419,18204,17719,0 days 00:17:59,0 days 00:18:09,0.4965,0.5035,0.5163,0.513,0.0383,0.0287,0.004,0.0129
Kled,Kassadin,240,38,3.14,1.91,0.7752,0.2248,0.473,0.415,16448,16253,0 days 00:18:03,0 days 00:16:13,0.619,0.381,0.5388,0.5068,0.009,0.0247,0.0122,0.0122
Sion,LeBlanc,14,7,2.18,3.35,0.3886,0.6114,0.397,0.444,14454,18482,0 days 00:18:57,0 days 00:17:25,0.4914,0.5086,0.5283,0.4971,0.0054,0.0821,0.0051,0.1215
Annie,Ryze,1,13,2.96,1.91,0.6061,0.3939,0.491,0.417,19787,16235,0 days 00:16:46,0 days 00:19:18,0.5924,0.4076,0.5412,0.4512,0.0109,0.0154,0.0012,0.0025
Wukong,Talon,62,91,2.3,2.0,0.5705,0.4295,0.413,0.453,17137,18699,0 days 00:18:37,0 days 00:16:56,0.5498,0.4502,0.5194,0.5156,0.0054,0.0862,0.0095,0.183
Pantheon,Aurelion Sol,80,136,2.4,2.81,0.6106,0.3894,0.47,0.488,17951,16626,0 days 00:18:03,0 days 00:18:05,0.4611,0.5389,0.517,0.5528,0.0428,0.0067,0.1064,0.0006
Corki,Yasuo,42,157,2.41,2.03,0.3299,0.6701,0.464,0.399,20429,16527,0 days 00:16:27,0 days 00:18:14,0.4949,0.5051,0.5069,0.4945,0.0093,0.0824,0.0003,0.1139
Kled,Akali,240,84,2.87,2.04,0.6458,0.3542,0.496,0.44,19121,19824,0 days 00:18:54,0 days 00:16:31,0.5816,0.4184,0.5388,0.4776,0.009,0.0869,0.0122,0.2186
Ryze,Vladimir,13,8,1.97,2.6,0.4277,0.5723,0.39,0.413,19984,20033,0 days 00:18:57,0 days 00:17:19,0.4502,0.5498,0.4512,0.4893,0.0154,0.0362,0.0025,0.0247
Katarina,Azir,55,268,2.48,2.02,0.5145,0.4855,0.475,0.414,18773,18088,0 days 00:17:51,0 days 00:18:15,0.576,0.424,0.5115,0.4874,0.096,0.0092,0.1899,0.0006
LeBlanc,Rumble,7,68,2.95,2.15,0.5215,0.4785,0.455,0.451,17366,19680,0 days 00:17:58,0 days 00:18:37,0.4864,0.5136,0.4971,0.5117,0.0821,0.0228,0.1215,0.2814
Yasuo,Cho'Gath,157,31,1.49,2.78,0.3133,0.6867,0.383,0.443,15887,16378,0 days 00:17:12,0 days 00:17:09,0.4591,0.5409,0.4945,0.5178,0.0824,0.0058,0.1139,0.001
Qiyana,LeBlanc,246,7,1.7,2.62,0.4711,0.5289,0.422,0.447,17805,16681,0 days 00:18:01,0 days 00:18:24,0.4649,0.5351,0.5096,0.4971,0.0724,0.0821,0.1252,0.1215
Lucian,Syndra,236,134,1.87,2.25,0.5184,0.4816,0.405,0.405,16667,17026,0 days 00:17:58,0 days 00:17:03,0.4794,0.5206,0.4617,0.4653,0.0463,0.0152,0.0429,0.0024
Nunu & Willump,Zed,20,238,2.21,2.35,0.3739,0.6261,0.5,0.469,16014,22070,0 days 00:16:48,0 days 00:18:56,0.4725,0.5275,0.4601,0.5001,0.0062,0.126,0.0112,0.4129
Neeko,Diana,518,131,2.41,2.07,0.5172,0.4828,0.439,0.438,17795,19649,0 days 00:17:31,0 days 00:17:36,0.4928,0.5072,0.5324,0.4857,0.0084,0.0194,0.0021,0.0887
Zoe,Neeko,142,518,2.32,2.3,0.5166,0.4834,0.445,0.399,18953,16078,0 days 00:17:56,0 days 00:18:33,0.4462,0.5538,0.5021,0.5324,0.042,0.0084,0.0294,0.0021
Aurelion Sol,Qiyana,136,246,2.38,2.29,0.3379,0.6621,0.464,0.478,15900,19023,0 days 00:17:24,0 days 00:18:00,0.496,0.504,0.5528,0.5096,0.0067,0.0724,0.0006,0.1252
Viego,Irelia,234,39,2.02,1.82,0.3734,0.6266,0.438,0.432,18620,18883,0 days 00:16:48,0 days 00:17:38,0.529,0.471,0.5035,0.454,0.053,0.0348,0.1378,0.1462
Diana,Cassiopeia,131,69,2.28,2.09,0.5405,0.4595,0.457,0.439,18789,18860,0 days 00:17:34,0 days 00:17:50,0.5055,0.4945,0.4857,0.5078,0.0194,0.0134,0.0887,0.0039
Nocturne,Katarina,56,55,2.18,2.43,0.5294,0.4706,0.461,0.504,16146,20110,0 days 00:17:58,0 days 00:16:24,0.4652,0.5348,0.5215,0.5115,0.015,0.096,0.0231,0.1899
Katarina,Diana,55,131,2.23,2.23,0.4129,0.5871,0.487,0.464,18956,19634,0 days 00:16:23,0 days 00:18:17,0.4933,0.5067,0.5115,0.4857,0.096,0.0194,0.1899,0.0887
Zed,Ahri,238,103,2.14,2.27,0.6093,0.3907,0.438,0.413,19783,15806,0 days 00:18:17,0 days 00:17:51,0.4928,0.5072,0.5001,0.5163,0.126,0.0383,0.4129,0.004
Azir,Nunu & Willump,268,20,1.84,2.59,0.3939,0.6061,0.393,0.503,18083,17565,0 days 00:19:33,0 days 00:18:13,0.4909,0.5091,0.4874,0.4601,0.0092,0.0062,0.0006,0.0112
Jayce,Galio,126,3,2.07,2.96,0.5657,0.4343,0.454,0.482,20015,13601,0 days 00:18:00,0 days 00:17:10,0.4543,0.5457,0.5113,0.5129,0.0174,0.0479,0.0497,0.0386
Diana,Akali,131,84,2.08,2.39,0.5123,0.4877,0.448,0.442,20982,19386,0 days 00:19:10,0 days 00:17:12,0.503,0.497,0.4857,0.4776,0.0194,0.0869,0.0887,0.2186
Yone,Katarina,777,55,1.97,2.34,0.4824,0.5176,0.419,0.487,18689,19807,0 days 00:17:39,0 days 00:16:46,0.4928,0.5072,0.4847,0.5115,0.0629,0.096,0.0515,0.1899
Orianna,Riven,61,92,2.4,2.08,0.3206,0.6794,0.433,0.369,16584,14318,0 days 00:18:04,0 days 00:17:48,0.5197,0.4803,0.4652,0.5219,0.0305,0.0064,0.003,0.0043
Orianna,Corki,61,42,2.96,2.48,0.6404,0.3596,0.463,0.448,16423,21144,0 days 00:18:17,0 days 00:18:08,0.4671,0.5329,0.4652,0.5069,0.0305,0.0093,0.003,0.0003
Orianna,Pantheon,61,80,2.62,2.28,0.4397,0.5603,0.478,0.461,16867,15952,0 days 00:18:26,0 days 00:17:33,0.5126,0.4874,0.4652,0.517,0.0305,0.0428,0.003,0.1064
Corki,Lux,42,99,2.33,3.14,0.3866,0.6134,0.472,0.482,24094,20416,0 days 00:18:14,0 days 00:18:56,0.5096,0.4904,0.5069,0.4811,0.0093,0.0125,0.0003,0.0037
Sett,Riven,875,92,2.26,1.96,0.5562,0.4438,0.43,0.439,19957,17868,0 days 00:17:51,0 days 00:16:36,0.6016,0.3984,0.5113,0.5219,0.0199,0.0064,0.1052,0.0043
Xerath,Ekko,101,245,3.02,2.49,0.4266,0.5734,0.468,0.43,22444,17952,0 days 00:17:52,0 days 00:18:33,0.4734,0.5266,0.5026,0.513,0.0391,0.0287,0.0496,0.0129
Yone,Xerath,777,101,1.99,2.97,0.5887,0.4113,0.397,0.466,17912,22074,0 days 00:18:13,0 days 00:17:42,0.4893,0.5107,0.4847,0.5026,0.0629,0.0391,0.0515,0.0496
Malzahar,Qiyana,90,246,2.26,2.07,0.3576,0.6424,0.411,0.445,16986,16922,0 days 00:19:00,0 days 00:16:38,0.5766,0.4234,0.5242,0.5096,0.0138,0.0724,0.0045,0.1252
Cho'Gath,Akali,31,84,2.44,2.27,0.5684,0.4316,0.424,0.435,18887,20763,0 days 00:19:07,0 days 00:17:41,0.5266,0.4734,0.5178,0.4776,0.0058,0.0869,0.001,0.2186
Nocturne,Rumble,56,68,2.19,2.38,0.4667,0.5333,0.458,0.475,15890,21158,0 days 00:17:30,0 days 00:17:02,0.4911,0.5089,0.5215,0.5117,0.015,0.0228,0.0231,0.2814
Pantheon,Talon,80,91,2.36,2.08,0.5437,0.4563,0.473,0.464,19169,18359,0 days 00:18:16,0 days 00:18:12,0.5088,0.4912,0.517,0.5156,0.0428,0.0862,0.1064,0.183
Malphite,Diana,54,131,2.46,2.05,0.391,0.609,0.434,0.457,15604,19834,0 days 00:17:30,0 days 00:18:58,0.4799,0.5201,0.5346,0.4857,0.0129,0.0194,0.1194,0.0887
Annie,Vladimir,1,8,2.51,2.24,0.4675,0.5325,0.462,0.415,20542,18709,0 days 00:17:24,0 days 00:18:49,0.513,0.487,0.5412,0.4893,0.0109,0.0362,0.0012,0.0247
Vladimir,Katarina,8,55,2.43,2.15,0.5859,0.4141,0.44,0.466,21758,19961,0 days 00:18:24,0 days 00:17:13,0.5306,0.4694,0.4893,0.5115,0.0362,0.096,0.0247,0.1899
Malzahar,Veigar,90,45,2.46,2.75,0.48,0.52,0.412,0.451,17335,16572,0 days 00:18:40,0 days 00:17:16,0.4583,0.5417,0.5242,0.4841,0.0138,0.006,0.0045,0.0007
Annie,Diana,1,131,2.3,2.26,0.3653,0.6347,0.458,0.471,17976,19491,0 days 00:16:57,0 days 00:18:58,0.4701,0.5299,0.5412,0.4857,0.0109,0.0194,0.0012,0.0887
Sion,Syndra,14,134,2.32,2.13,0.3902,0.6098,0.421,0.413,13477,19006,0 days 00:18:11,0 days 00:16:32,0.4423,0.5577,0.5283,0.4653,0.0054,0.0152,0.0051,0.0024
Renekton,Pantheon,58,80,2.02,2.37,0.4887,0.5113,0.426,0.482,14807,19594,0 days 00:18:16,0 days 00:16:23,0.4959,0.5041,0.4974,0.517,0.0196,0.0428,0.1333,0.1064
Camille,Garen,164,86,2.1,1.81,0.4792,0.5208,0.363,0.367,15834,13797,0 days 00:16:25,0 days 00:17:15,0.5507,0.4493,0.5008,0.5101,0.0055,0.0099,0.0107,0.0168
Qiyana,Zed,246,238,1.83,2.06,0.4758,0.5242,0.438,0.445,18441,19887,0 days 00:17:27,0 days 00:18:35,0.4786,0.5214,0.5096,0.5001,0.0724,0.126,0.1252,0.4129
Sion,Sylas,14,517,2.46,2.18,0.4087,0.5913,0.457,0.475,19272,21373,0 days 00:19:06,0 days 00:17:29,0.5509,0.4491,0.5283,0.4944,0.0054,0.1351,0.0051,0.242
Wukong,Nocturne,62,56,2.3,2.09,0.5883,0.4117,0.395,0.463,15818,14611,0 days 00:17:06,0 days 00:16:15,0.5606,0.4394,0.5194,0.5215,0.0054,0.015,0.0095,0.0231
Cho'Gath,Pantheon,31,80,2.22,2.19,0.5989,0.4011,0.421,0.457,17339,17887,0 days 00:17:46,0 days 00:17:18,0.5101,0.4899,0.5178,0.517,0.0058,0.0428,0.001,0.1064
Lissandra,Yasuo,127,157,2.65,1.72,0.4937,0.5063,0.466,0.386,16158,15415,0 days 00:16:59,0 days 00:17:51,0.4953,0.5047,0.5103,0.4945,0.0158,0.0824,0.0024,0.1139
Talon,Zed,91,238,1.9,2.21,0.4208,0.5792,0.438,0.448,18661,21438,0 days 00:17:39,0 days 00:18:39,0.4987,0.5013,0.5156,0.5001,0.0862,0.126,0.183,0.4129
Vladimir,Yasuo,8,157,2.41,1.74,0.5316,0.4684,0.427,0.39,19768,17715,0 days 00:16:50,0 days 00:17:56,0.4977,0.5023,0.4893,0.4945,0.0362,0.0824,0.0247,0.1139
Xerath,Syndra,101,134,3.26,1.82,0.5209,0.4791,0.475,0.387,23151,16710,0 days 00:18:40,0 days 00:18:19,0.5785,0.4215,0.5026,0.4653,0.0391,0.0152,0.0496,0.0024
Syndra,Kassadin,134,38,1.72,2.64,0.4507,0.5493,0.366,0.449,16773,18928,0 days 00:18:21,0 days 00:17:23,0.4375,0.5625,0.4653,0.5068,0.0152,0.0247,0.0024,0.0122
Garen,Pyke,86,555,2.13,2.75,0.4889,0.5111,0.37,0.495,14557,12602,0 days 00:18:57,0 days 00:14:47,0.5,0.5,0.5101,0.5346,0.0099,0.0052,0.0168,0.04
Wukong,Irelia,62,39,2.57,1.4,0.5586,0.4414,0.45,0.401,17838,16110,0 days 00:16:45,0 days 00:16:46,0.565,0.435,0.5194,0.454,0.0054,0.0348,0.0095,0.1462
Irelia,Sett,39,875,1.62,2.31,0.441,0.559,0.42,0.451,19166,20718,0 days 00:16:45,0 days 00:17:27,0.4101,0.5899,0.454,0.5113,0.0348,0.0199,0.1462,0.1052
Ahri,Diana,103,131,2.54,2.14,0.4432,0.5568,0.45,0.44,17034,19492,0 days 00:17:09,0 days 00:18:19,0.4812,0.5188,0.5163,0.4857,0.0383,0.0194,0.004,0.0887
Nunu & Willump,Cassiopeia,20,69,2.27,2.55,0.3111,0.6889,0.508,0.461,15415,22246,0 days 00:18:38,0 days 00:17:56,0.4203,0.5797,0.4601,0.5078,0.0062,0.0134,0.0112,0.0039
Nocturne,LeBlanc,56,7,1.81,3.05,0.3641,0.6359,0.41,0.458,14417,17428,0 days 00:18:08,0 days 00:17:33,0.5026,0.4974,0.5215,0.4971,0.015,0.0821,0.0231,0.1215
Talon,Nunu & Willump,91,20,2.27,2.39,0.5571,0.4429,0.474,0.504,21513,17424,0 days 00:19:06,0 days 00:17:30,0.5324,0.4676,0.5156,0.4601,0.0862,0.0062,0.183,0.0112
Tristana,Lucian,18,236,2.07,1.9,0.4911,0.5089,0.4,0.408,14037,14467,0 days 00:15:44,0 days 00:15:46,0.5201,0.4799,0.5027,0.4617,0.0094,0.0463,0.0498,0.0429
Malzahar,Galio,90,3,2.6,2.91,0.5215,0.4785,0.42,0.467,16635,12793,0 days 00:18:56,0 days 00:17:16,0.5261,0.4739,0.5242,0.5129,0.0138,0.0479,0.0045,0.0386
Fizz,Vladimir,105,8,2.34,2.06,0.5311,0.4689,0.429,0.414,17594,21350,0 days 00:17:36,0 days 00:18:19,0.4986,0.5014,0.4952,0.4893,0.0313,0.0362,0.0728,0.0247
Pyke,Twisted Fate,555,4,3.14,1.75,0.7073,0.2927,0.524,0.434,15205,14286,0 days 00:16:37,0 days 00:18:52,0.5547,0.4453,0.5346,0.4916,0.0052,0.0676,0.04,0.0139
Diana,Tristana,131,18,2.1,2.15,0.4794,0.5206,0.415,0.43,16002,15619,0 days 00:15:53,0 days 00:16:11,0.5251,0.4749,0.4857,0.5027,0.0194,0.0094,0.0887,0.0498
Garen,Sylas,86,517,2.37,2.05,0.5566,0.4434,0.431,0.454,19392,18838,0 days 00:18:00,0 days 00:16:38,0.5323,0.4677,0.5101,0.4944,0.0099,0.1351,0.0168,0.242
Ahri,Sett,103,875,2.74,1.98,0.4316,0.5684,0.453,0.404,20272,17224,0 days 00:18:19,0 days 00:17:50,0.5148,0.4852,0.5163,0.5113,0.0383,0.0199,0.004,0.1052
Ekko,Akali,245,84,2.24,2.51,0.3773,0.6227,0.439,0.45,19498,21330,0 days 00:18:53,0 days 00:17:36,0.5057,0.4943,0.513,0.4776,0.0287,0.0869,0.0129,0.2186
Malzahar,Gwen,90,887,2.4,1.84,0.4445,0.5555,0.41,0.383,17660,14879,0 days 00:17:51,0 days 00:16:04,0.5915,0.4085,0.5242,0.4874,0.0138,0.0118,0.0045,0.2419
Anivia,Jayce,34,126,2.72,2.0,0.5834,0.4166,0.444,0.432,16385,19560,0 days 00:17:53,0 days 00:17:08,0.4913,0.5087,0.5166,0.5113,0.0338,0.0174,0.0456,0.0497
Veigar,Kled,45,240,2.32,2.56,0.3385,0.6615,0.407,0.458,15762,15268,0 days 00:17:36,0 days 00:17:42,0.5,0.5,0.4841,0.5388,0.006,0.009,0.0007,0.0122
Ekko,Katarina,245,55,2.29,2.38,0.4809,0.5191,0.446,0.487,18410,20237,0 days 00:18:06,0 days 00:16:47,0.4872,0.5128,0.513,0.5115,0.0287,0.096,0.0129,0.1899
Viktor,Kled,112,240,2.22,2.84,0.3655,0.6345,0.422,0.454,21420,14716,0 days 00:16:55,0 days 00:17:59,0.452,0.548,0.5027,0.5388,0.0552,0.009,0.0086,0.0122
Gwen,Galio,887,3,2.04,2.8,0.6759,0.3241,0.413,0.471,17249,15025,0 days 00:18:09,0 days 00:17:25,0.4849,0.5151,0.4874,0.5129,0.0118,0.0479,0.2419,0.0386
Qiyana,Mordekaiser,246,82,2.0,1.85,0.402,0.598,0.443,0.343,17238,15679,0 days 00:16:52,0 days 00:17:42,0.4609,0.5391,0.5096,0.5106,0.0724,0.0051,0.1252,0.0158
Kled,Pantheon,240,80,2.66,2.23,0.5743,0.4257,0.503,0.502,16361,19058,0 days 00:17:37,0 days 00:16:44,0.5625,0.4375,0.5388,0.517,0.009,0.0428,0.0122,0.1064
Syndra,Ekko,134,245,2.01,2.56,0.433,0.567,0.394,0.437,17896,17661,0 days 00:17:48,0 days 00:18:30,0.4077,0.5923,0.4653,0.513,0.0152,0.0287,0.0024,0.0129
Fizz,Katarina,105,55,2.61,2.01,0.6185,0.3815,0.456,0.471,17557,19223,0 days 00:18:19,0 days 00:17:44,0.5116,0.4884,0.4952,0.5115,0.0313,0.096,0.0728,0.1899
Fizz,Tristana,105,18,2.47,2.17,0.4543,0.5457,0.427,0.428,12919,15231,0 days 00:14:52,0 days 00:17:49,0.4832,0.5168,0.4952,0.5027,0.0313,0.0094,0.0728,0.0498
Jayce,Lucian,126,236,2.04,2.08,0.4255,0.5745,0.425,0.432,18863,18247,0 days 00:16:30,0 days 00:17:22,0.5015,0.4985,0.5113,0.4617,0.0174,0.0463,0.0497,0.0429
Syndra,Riven,134,92,2.02,2.13,0.4676,0.5324,0.42,0.391,17315,14665,0 days 00:17:36,0 days 00:18:11,0.4545,0.5455,0.4653,0.5219,0.0152,0.0064,0.0024,0.0043
Katarina,Kled,55,240,2.1,2.9,0.3259,0.6741,0.491,0.483,19724,17193,0 days 00:15:58,0 days 00:18:15,0.4279,0.5721,0.5115,0.5388,0.096,0.009,0.1899,0.0122
Galio,Zed,3,238,2.53,2.46,0.2773,0.7227,0.452,0.466,13676,20830,0 days 00:17:52,0 days 00:19:01,0.4914,0.5086,0.5129,0.5001,0.0479,0.126,0.0386,0.4129
Sion,Sett,14,875,2.55,1.97,0.3824,0.6176,0.44,0.43,18159,21642,0 days 00:17:20,0 days 00:18:09,0.5385,0.4615,0.5283,0.5113,0.0054,0.0199,0.0051,0.1052
Lissandra,Zed,127,238,2.22,2.3,0.3291,0.6709,0.427,0.442,15610,19448,0 days 00:17:40,0 days 00:18:11,0.4908,0.5092,0.5103,0.5001,0.0158,0.126,0.0024,0.4129
Lux,Orianna,99,61,3.11,2.39,0.6305,0.3695,0.47,0.429,19019,15526,0 days 00:18:38,0 days 00:18:15,0.5423,0.4577,0.4811,0.4652,0.0125,0.0305,0.0037,0.003
Zed,Garen,238,86,2.26,2.35,0.5219,0.4781,0.438,0.397,19271,15715,0 days 00:16:55,0 days 00:17:43,0.4675,0.5325,0.5001,0.5101,0.126,0.0099,0.4129,0.0168
Rumble,Qiyana,68,246,2.37,1.97,0.5549,0.4451,0.468,0.446,19837,17479,0 days 00:18:38,0 days 00:17:15,0.5339,0.4661,0.5117,0.5096,0.0228,0.0724,0.2814,0.1252
Nocturne,Lissandra,56,127,1.99,2.92,0.4773,0.5227,0.424,0.466,13781,17642,0 days 00:18:05,0 days 00:17:32,0.4488,0.5512,0.5215,0.5103,0.015,0.0158,0.0231,0.0024
Zed,Pyke,238,555,2.11,2.41,0.578,0.422,0.458,0.478,21105,14079,0 days 00:19:23,0 days 00:16:53,0.4704,0.5296,0.5001,0.5346,0.126,0.0052,0.4129,0.04
Aurelion Sol,Jayce,136,126,2.78,2.07,0.3898,0.6102,0.481,0.462,15379,20357,0 days 00:17:06,0 days 00:18:03,0.5,0.5,0.5528,0.5113,0.0067,0.0174,0.0006,0.0497
Sylas,Viego,517,234,2.14,2.05,0.4635,0.5365,0.463,0.461,18444,20547,0 days 00:17:16,0 days 00:18:14,0.4755,0.5245,0.4944,0.5035,0.1351,0.053,0.242,0.1378
Fizz,Nocturne,105,56,2.55,2.08,0.4909,0.5091,0.465,0.451,16126,16324,0 days 00:16:05,0 days 00:18:35,0.4729,0.5271,0.4952,0.5215,0.0313,0.015,0.0728,0.0231
Katarina,Riven,55,92,2.13,2.22,0.3861,0.6139,0.47,0.429,18035,16876,0 days 00:16:56,0 days 00:18:09,0.4636,0.5364,0.5115,0.5219,0.096,0.0064,0.1899,0.0043
Irelia,Vladimir,39,8,1.67,2.29,0.5561,0.4439,0.402,0.433,19245,21890,0 days 00:18:08,0 days 00:17:01,0.4637,0.5363,0.454,0.4893,0.0348,0.0362,0.1462,0.0247
Garen,Lucian,86,236,2.24,1.9,0.4413,0.5587,0.363,0.419,13225,18097,0 days 00:15:29,0 days 00:17:10,0.4919,0.5081,0.5101,0.4617,0.0099,0.0463,0.0168,0.0429
Fizz,Malzahar,105,90,2.79,2.12,0.7059,0.2941,0.429,0.412,15790,17622,0 days 00:16:41,0 days 00:18:39,0.5057,0.4943,0.4952,0.5242,0.0313,0.0138,0.0728,0.0045
Syndra,Malzahar,134,90,2.38,2.29,0.6904,0.3096,0.428,0.376,17874,16924,0 days 00:17:58,0 days 00:18:15,0.4368,0.5632,0.4653,0.5242,0.0152,0.0138,0.0024,0.0045
Ekko,Lux,245,99,2.34,2.73,0.5116,0.4884,0.425,0.464,17981,19660,0 days 00:18:20,0 days 00:17:53,0.5319,0.4681,0.513,0.4811,0.0287,0.0125,0.0129,0.0037
